timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
2,fair_2,fair,1,4,10172.5,20.0,60.0,60.0,1.0,40.0,0.0,172.5,6.0,,
2,max_2,max,1,4,10197.5,20.0,60.0,45.0,0.75,25.0,15.0,197.5,43.5,,
3,fair_1,fair,1,4,10207.5,20.0,60.0,30.0,0.5,10.0,30.0,207.5,60.0,,
3,max_1,max,1,4,10207.5,0.0,0.0,0.0,0.65,0.0,0.0,207.5,33.0,,
3,fair_2,fair,1,4,10202.5,5.0,15.0,0.0,0.0,-5.0,15.0,202.5,21.0,,
3,max_2,max,1,4,10227.5,20.0,60.0,45.0,0.75,25.0,15.0,227.5,58.5,,
4,fair_1,fair,1,4,10267.5,20.0,60.0,60.0,1.0,40.0,0.0,267.5,60.0,,
4,max_1,max,1,4,10289.5,20.0,60.0,42.0,0.7,22.0,18.0,289.5,51.0,,
4,fair_2,fair,1,4,10289.5,0.0,0.0,0.0,0.7,0.0,0.0,289.5,21.0,,
4,max_2,max,1,4,10289.5,0.0,0.0,0.0,0.75,0.0,0.0,289.5,58.5,,
5,fair_1,fair,1,4,10299.5,5.0,15.0,15.0,1.0,10.0,0.0,299.5,60.0,,
5,max_1,max,1,4,10298.5,10.0,30.0,9.0,0.3,-1.0,21.0,298.5,72.0,,
5,fair_2,fair,1,4,10338.5,20.0,60.0,60.0,1.0,40.0,0.0,338.5,21.0,,
5,max_2,max,1,4,10363.5,20.0,60.0,45.0,0.75,25.0,15.0,363.5,73.5,,
6,fair_1,fair,1,4,10403.5,20.0,60.0,60.0,1.0,40.0,0.0,403.5,60.0,,
6,max_1,max,1,4,10414.5,10.0,30.0,21.0,0.7,11.0,9.0,414.5,81.0,,
6,fair_2,fair,1,4,10409.5,5.0,15.0,0.0,0.0,-5.0,15.0,409.5,36.0,,
6,max_2,max,1,4,10415.75,5.0,15.0,11.25,0.75,6.25,3.75,415.75,77.25,,
7,fair_1,fair,1,4,10455.75,20.0,60.0,60.0,1.0,40.0,0.0,455.75,60.0,,
7,max_1,max,1,4,10465.75,20.0,60.0,30.0,0.5,10.0,30.0,465.75,111.0,,
7,fair_2,fair,1,4,10448.75,20.0,60.0,3.0,0.05,-17.0,57.0,448.75,93.0,,
7,max_2,max,1,4,10449.0,5.0,15.0,5.25,0.35,0.25,9.75,449.0,87.0,,
8,fair_1,fair,1,4,10489.0,20.0,60.0,60.0,1.0,40.0,0.0,489.0,60.0,,
8,max_1,max,1,4,10490.0,20.0,60.0,21.0,0.35,1.0,39.0,490.0,150.0,,
8,fair_2,fair,1,4,10494.0,20.0,60.0,24.0,0.4,4.0,36.0,494.0,129.0,,
8,max_2,max,1,4,10474.0,20.0,60.0,0.0,0.0,-20.0,60.0,474.0,147.0,,
9,fair_1,fair,1,4,10484.0,20.0,60.0,30.0,0.5,10.0,30.0,484.0,90.0,,
9,max_1,max,1,4,10485.0,20.0,60.0,21.0,0.35,1.0,39.0,485.0,189.0,,
9,fair_2,fair,1,4,10489.0,20.0,60.0,24.0,0.4,4.0,36.0,489.0,165.0,,
9,max_2,max,1,4,10495.25,5.0,15.0,11.25,0.75,6.25,3.75,495.25,150.75,,
10,fair_1,fair,1,4,10535.25,20.0,60.0,60.0,1.0,40.0,0.0,535.25,90.0,,
10,max_1,max,1,4,10536.25,20.0,60.0,21.0,0.35,1.0,39.0,536.25,228.0,,
10,fair_2,fair,1,4,10540.25,20.0,60.0,24.0,0.4,4.0,36.0,540.25,201.0,,
10,max_2,max,1,4,10565.25,20.0,60.0,45.0,0.75,25.0,15.0,565.25,165.75,,
11,fair_1,fair,1,4,10605.25,20.0,60.0,60.0,1.0,40.0,0.0,605.25,90.0,,
11,max_1,max,1,4,10605.75,10.0,30.0,10.5,0.35,0.5,19.5,605.75,247.5,,
11,fair_2,fair,1,4,10609.75,20.0,60.0,24.0,0.4,4.0,36.0,609.75,237.0,,
11,max_2,max,1,4,10622.25,10.0,30.0,22.5,0.75,12.5,7.5,622.25,173.25,,
12,fair_1,fair,1,4,10662.25,20.0,60.0,60.0,1.0,40.0,0.0,662.25,90.0,,
12,max_1,max,1,4,10663.25,20.0,60.0,21.0,0.35,1.0,39.0,663.25,286.5,,
12,fair_2,fair,1,4,10643.25,20.0,60.0,0.0,0.0,-20.0,60.0,643.25,297.0,,
12,max_2,max,1,4,10668.25,20.0,60.0,45.0,0.75,25.0,15.0,668.25,188.25,,
13,fair_1,fair,1,4,10708.25,20.0,60.0,60.0,1.0,40.0,0.0,708.25,90.0,,
13,max_1,max,1,4,10718.25,20.0,60.0,30.0,0.5,10.0,30.0,718.25,316.5,,
13,fair_2,fair,1,4,10698.25,20.0,60.0,0.0,0.0,-20.0,60.0,698.25,357.0,,
13,max_2,max,1,4,10723.25,20.0,60.0,45.0,0.75,25.0,15.0,723.25,203.25,,
14,fair_1,fair,1,4,10763.25,20.0,60.0,60.0,1.0,40.0,0.0,763.25,90.0,,
14,max_1,max,1,4,10764.25,20.0,60.0,21.0,0.35,1.0,39.0,764.25,355.5,,
14,fair_2,fair,1,4,10744.25,20.0,60.0,0.0,0.0,-20.0,60.0,744.25,417.0,,
14,max_2,max,1,4,10769.25,20.0,60.0,45.0,0.75,25.0,15.0,769.25,218.25,,
15,fair_1,fair,1,4,10809.25,20.0,60.0,60.0,1.0,40.0,0.0,809.25,90.0,,
15,max_1,max,1,4,10810.25,20.0,60.0,21.0,0.35,1.0,39.0,810.25,394.5,,
15,fair_2,fair,1,4,10790.25,20.0,60.0,0.0,0.0,-20.0,60.0,790.25,477.0,,
15,max_2,max,1,4,10815.25,20.0,60.0,45.0,0.75,25.0,15.0,815.25,233.25,,
16,fair_1,fair,1,4,10855.25,20.0,60.0,60.0,1.0,40.0,0.0,855.25,90.0,,
16,max_1,max,1,4,10856.25,20.0,60.0,21.0,0.35,1.0,39.0,856.25,433.5,,
16,fair_2,fair,1,4,10836.25,20.0,60.0,0.0,0.0,-20.0,60.0,836.25,537.0,,
16,max_2,max,1,4,10861.25,20.0,60.0,45.0,0.75,25.0,15.0,861.25,248.25,,
17,fair_1,fair,1,4,10901.25,20.0,60.0,60.0,1.0,40.0,0.0,901.25,90.0,,
17,max_1,max,1,4,10902.25,20.0,60.0,21.0,0.35,1.0,39.0,902.25,472.5,,
17,fair_2,fair,1,4,10882.25,20.0,60.0,0.0,0.0,-20.0,60.0,882.25,597.0,,
17,max_2,max,1,4,10907.25,20.0,60.0,45.0,0.75,25.0,15.0,907.25,263.25,,
18,fair_1,fair,1,4,10947.25,20.0,60.0,60.0,1.0,40.0,0.0,947.25,90.0,,
18,max_1,max,1,4,10948.25,20.0,60.0,21.0,0.35,1.0,39.0,948.25,511.5,,
18,fair_2,fair,1,4,10928.25,20.0,60.0,0.0,0.0,-20.0,60.0,928.25,657.0,,
18,max_2,max,1,4,10953.25,20.0,60.0,45.0,0.75,25.0,15.0,953.25,278.25,,
19,fair_1,fair,1,4,10993.25,20.0,60.0,60.0,1.0,40.0,0.0,993.25,90.0,,
19,max_1,max,1,4,10994.25,20.0,60.0,21.0,0.35,1.0,39.0,994.25,550.5,,
19,fair_2,fair,1,4,10974.25,20.0,60.0,0.0,0.0,-20.0,60.0,974.25,717.0,,
19,max_2,max,1,4,10999.25,20.0,60.0,45.0,0.75,25.0,15.0,999.25,293.25,,
20,fair_1,fair,1,4,11039.25,20.0,60.0,60.0,1.0,40.0,0.0,1039.25,90.0,,
20,max_1,max,1,4,11040.25,20.0,60.0,21.0,0.35,1.0,39.0,1040.25,589.5,,
20,fair_2,fair,1,4,11020.25,20.0,60.0,0.0,0.0,-20.0,60.0,1020.25,777.0,,
20,max_2,max,1,4,11045.25,20.0,60.0,45.0,0.75,25.0,15.0,1045.25,308.25,,
21,fair_1,fair,1,4,11085.25,20.0,60.0,60.0,1.0,40.0,0.0,1085.25,90.0,,
21,max_1,max,1,4,11086.25,20.0,60.0,21.0,0.35,1.0,39.0,1086.25,628.5,,
21,fair_2,fair,1,4,11066.25,20.0,60.0,0.0,0.0,-20.0,60.0,1066.25,837.0,,
21,max_2,max,1,4,11091.25,20.0,60.0,45.0,0.75,25.0,15.0,1091.25,323.25,,
22,fair_1,fair,1,4,11131.25,20.0,60.0,60.0,1.0,40.0,0.0,1131.25,90.0,,
22,max_1,max,1,4,11132.25,20.0,60.0,21.0,0.35,1.0,39.0,1132.25,667.5,,
22,fair_2,fair,1,4,11112.25,20.0,60.0,0.0,0.0,-20.0,60.0,1112.25,897.0,,
22,max_2,max,1,4,11137.25,20.0,60.0,45.0,0.75,25.0,15.0,1137.25,338.25,,
23,fair_1,fair,1,4,11177.25,20.0,60.0,60.0,1.0,40.0,0.0,1177.25,90.0,,
23,max_1,max,1,4,11178.25,20.0,60.0,21.0,0.35,1.0,39.0,1178.25,706.5,,
23,fair_2,fair,1,4,11158.25,20.0,60.0,0.0,0.0,-20.0,60.0,1158.25,957.0,,
23,max_2,max,1,4,11183.25,20.0,60.0,45.0,0.75,25.0,15.0,1183.25,353.25,,
24,fair_1,fair,1,4,11223.25,20.0,60.0,60.0,1.0,40.0,0.0,1223.25,90.0,,
24,max_1,max,1,4,11224.25,20.0,60.0,21.0,0.35,1.0,39.0,1224.25,745.5,,
24,fair_2,fair,1,4,11204.25,20.0,60.0,0.0,0.0,-20.0,60.0,1204.25,1017.0,,
24,max_2,max,1,4,11229.25,20.0,60.0,45.0,0.75,25.0,15.0,1229.25,368.25,,
25,fair_1,fair,1,4,11269.25,20.0,60.0,60.0,1.0,40.0,0.0,1269.25,90.0,,
25,max_1,max,1,4,11270.25,20.0,60.0,21.0,0.35,1.0,39.0,1270.25,784.5,,
25,fair_2,fair,1,4,11250.25,20.0,60.0,0.0,0.0,-20.0,60.0,1250.25,1077.0,,
25,max_2,max,1,4,11275.25,20.0,60.0,45.0,0.75,25.0,15.0,1275.25,383.25,,
26,fair_1,fair,1,4,11315.25,20.0,60.0,60.0,1.0,40.0,0.0,1315.25,90.0,,
26,max_1,max,1,4,11316.25,20.0,60.0,21.0,0.35,1.0,39.0,1316.25,823.5,,
26,fair_2,fair,1,4,11296.25,20.0,60.0,0.0,0.0,-20.0,60.0,1296.25,1137.0,,
26,max_2,max,1,4,11321.25,20.0,60.0,45.0,0.75,25.0,15.0,1321.25,398.25,,
27,fair_1,fair,1,4,11361.25,20.0,60.0,60.0,1.0,40.0,0.0,1361.25,90.0,,
27,max_1,max,1,4,11362.25,20.0,60.0,21.0,0.35,1.0,39.0,1362.25,862.5,,
27,fair_2,fair,1,4,11342.25,20.0,60.0,0.0,0.0,-20.0,60.0,1342.25,1197.0,,
27,max_2,max,1,4,11367.25,20.0,60.0,45.0,0.75,25.0,15.0,1367.25,413.25,,
28,fair_1,fair,1,4,11407.25,20.0,60.0,60.0,1.0,40.0,0.0,1407.25,90.0,,
28,max_1,max,1,4,11408.25,20.0,60.0,21.0,0.35,1.0,39.0,1408.25,901.5,,
28,fair_2,fair,1,4,11388.25,20.0,60.0,0.0,0.0,-20.0,60.0,1388.25,1257.0,,
28,max_2,max,1,4,11413.25,20.0,60.0,45.0,0.75,25.0,15.0,1413.25,428.25,,
29,fair_1,fair,1,4,11453.25,20.0,60.0,60.0,1.0,40.0,0.0,1453.25,90.0,,
29,max_1,max,1,4,11454.25,20.0,60.0,21.0,0.35,1.0,39.0,1454.25,940.5,,
29,fair_2,fair,1,4,11434.25,20.0,60.0,0.0,0.0,-20.0,60.0,1434.25,1317.0,,
29,max_2,max,1,4,11459.25,20.0,60.0,45.0,0.75,25.0,15.0,1459.25,443.25,,
30,fair_1,fair,1,4,11499.25,20.0,60.0,60.0,1.0,40.0,0.0,1499.25,90.0,,
30,max_1,max,1,4,11500.25,20.0,60.0,21.0,0.35,1.0,39.0,1500.25,979.5,,
30,fair_2,fair,1,4,11480.25,20.0,60.0,0.0,0.0,-20.0,60.0,1480.25,1377.0,,
30,max_2,max,1,4,11505.25,20.0,60.0,45.0,0.75,25.0,15.0,1505.25,458.25,,
31,fair_1,fair,1,4,11545.25,20.0,60.0,60.0,1.0,40.0,0.0,1545.25,90.0,,
31,max_1,max,1,4,11546.25,20.0,60.0,21.0,0.35,1.0,39.0,1546.25,1018.5,,
31,fair_2,fair,1,4,11526.25,20.0,60.0,0.0,0.0,-20.0,60.0,1526.25,1437.0,,
31,max_2,max,1,4,11551.25,20.0,60.0,45.0,0.75,25.0,15.0,1551.25,473.25,,
32,fair_1,fair,1,4,11591.25,20.0,60.0,60.0,1.0,40.0,0.0,1591.25,90.0,,
32,max_1,max,1,4,11592.25,20.0,60.0,21.0,0.35,1.0,39.0,1592.25,1057.5,,
32,fair_2,fair,1,4,11572.25,20.0,60.0,0.0,0.0,-20.0,60.0,1572.25,1497.0,,
32,max_2,max,1,4,11597.25,20.0,60.0,45.0,0.75,25.0,15.0,1597.25,488.25,,
33,fair_1,fair,1,4,11637.25,20.0,60.0,60.0,1.0,40.0,0.0,1637.25,90.0,,
33,max_1,max,1,4,11638.25,20.0,60.0,21.0,0.35,1.0,39.0,1638.25,1096.5,,
33,fair_2,fair,1,4,11618.25,20.0,60.0,0.0,0.0,-20.0,60.0,1618.25,1557.0,,
33,max_2,max,1,4,11643.25,20.0,60.0,45.0,0.75,25.0,15.0,1643.25,503.25,,
34,fair_1,fair,1,4,11683.25,20.0,60.0,60.0,1.0,40.0,0.0,1683.25,90.0,,
34,max_1,max,1,4,11684.25,20.0,60.0,21.0,0.35,1.0,39.0,1684.25,1135.5,,
34,fair_2,fair,1,4,11664.25,20.0,60.0,0.0,0.0,-20.0,60.0,1664.25,1617.0,,
34,max_2,max,1,4,11689.25,20.0,60.0,45.0,0.75,25.0,15.0,1689.25,518.25,,
35,fair_1,fair,1,4,11729.25,20.0,60.0,60.0,1.0,40.0,0.0,1729.25,90.0,,
35,max_1,max,1,4,11730.25,20.0,60.0,21.0,0.35,1.0,39.0,1730.25,1174.5,,
35,fair_2,fair,1,4,11710.25,20.0,60.0,0.0,0.0,-20.0,60.0,1710.25,1677.0,,
35,max_2,max,1,4,11735.25,20.0,60.0,45.0,0.75,25.0,15.0,1735.25,533.25,,
36,fair_1,fair,1,4,11775.25,20.0,60.0,60.0,1.0,40.0,0.0,1775.25,90.0,,
36,max_1,max,1,4,11776.25,20.0,60.0,21.0,0.35,1.0,39.0,1776.25,1213.5,,
36,fair_2,fair,1,4,11756.25,20.0,60.0,0.0,0.0,-20.0,60.0,1756.25,1737.0,,
36,max_2,max,1,4,11781.25,20.0,60.0,45.0,0.75,25.0,15.0,1781.25,548.25,,
37,fair_1,fair,1,4,11821.25,20.0,60.0,60.0,1.0,40.0,0.0,1821.25,90.0,,
37,max_1,max,1,4,11822.25,20.0,60.0,21.0,0.35,1.0,39.0,1822.25,1252.5,,
37,fair_2,fair,1,4,11802.25,20.0,60.0,0.0,0.0,-20.0,60.0,1802.25,1797.0,,
37,max_2,max,1,4,11827.25,20.0,60.0,45.0,0.75,25.0,15.0,1827.25,563.25,,
38,fair_1,fair,1,4,11867.25,20.0,60.0,60.0,1.0,40.0,0.0,1867.25,90.0,,
38,max_1,max,1,4,11868.25,20.0,60.0,21.0,0.35,1.0,39.0,1868.25,1291.5,,
38,fair_2,fair,1,4,11848.25,20.0,60.0,0.0,0.0,-20.0,60.0,1848.25,1857.0,,
38,max_2,max,1,4,11873.25,20.0,60.0,45.0,0.75,25.0,15.0,1873.25,578.25,,
39,fair_1,fair,1,4,11913.25,20.0,60.0,60.0,1.0,40.0,0.0,1913.25,90.0,,
39,max_1,max,1,4,11914.25,20.0,60.0,21.0,0.35,1.0,39.0,1914.25,1330.5,,
39,fair_2,fair,1,4,11894.25,20.0,60.0,0.0,0.0,-20.0,60.0,1894.25,1917.0,,
39,max_2,max,1,4,11919.25,20.0,60.0,45.0,0.75,25.0,15.0,1919.25,593.25,,
40,fair_1,fair,1,4,11959.25,20.0,60.0,60.0,1.0,40.0,0.0,1959.25,90.0,,
40,max_1,max,1,4,11960.25,20.0,60.0,21.0,0.35,1.0,39.0,1960.25,1369.5,,
40,fair_2,fair,1,4,11940.25,20.0,60.0,0.0,0.0,-20.0,60.0,1940.25,1977.0,,
40,max_2,max,1,4,11965.25,20.0,60.0,45.0,0.75,25.0,15.0,1965.25,608.25,,
41,fair_1,fair,1,4,12005.25,20.0,60.0,60.0,1.0,40.0,0.0,2005.25,90.0,,
41,max_1,max,1,4,12006.25,20.0,60.0,21.0,0.35,1.0,39.0,2006.25,1408.5,,
41,fair_2,fair,1,4,11986.25,20.0,60.0,0.0,0.0,-20.0,60.0,1986.25,2037.0,,
41,max_2,max,1,4,12011.25,20.0,60.0,45.0,0.75,25.0,15.0,2011.25,623.25,,
42,fair_1,fair,1,4,12051.25,20.0,60.0,60.0,1.0,40.0,0.0,2051.25,90.0,,
42,max_1,max,1,4,12052.25,20.0,60.0,21.0,0.35,1.0,39.0,2052.25,1447.5,,
42,fair_2,fair,1,4,12032.25,20.0,60.0,0.0,0.0,-20.0,60.0,2032.25,2097.0,,
42,max_2,max,1,4,12057.25,20.0,60.0,45.0,0.75,25.0,15.0,2057.25,638.25,,
43,fair_1,fair,1,4,12097.25,20.0,60.0,60.0,1.0,40.0,0.0,2097.25,90.0,,
43,max_1,max,1,4,12098.25,20.0,60.0,21.0,0.35,1.0,39.0,2098.25,1486.5,,
43,fair_2,fair,1,4,12078.25,20.0,60.0,0.0,0.0,-20.0,60.0,2078.25,2157.0,,
43,max_2,max,1,4,12103.25,20.0,60.0,45.0,0.75,25.0,15.0,2103.25,653.25,,
44,fair_1,fair,1,4,12143.25,20.0,60.0,60.0,1.0,40.0,0.0,2143.25,90.0,,
44,max_1,max,1,4,12153.25,20.0,60.0,30.0,0.5,10.0,30.0,2153.25,1516.5,,
44,fair_2,fair,1,4,12133.25,20.0,60.0,0.0,0.0,-20.0,60.0,2133.25,2217.0,,
44,max_2,max,1,4,12158.25,20.0,60.0,45.0,0.75,25.0,15.0,2158.25,668.25,,
45,fair_1,fair,1,4,12198.25,20.0,60.0,60.0,1.0,40.0,0.0,2198.25,90.0,,
45,max_1,max,1,4,12199.25,20.0,60.0,21.0,0.35,1.0,39.0,2199.25,1555.5,,
45,fair_2,fair,1,4,12179.25,20.0,60.0,0.0,0.0,-20.0,60.0,2179.25,2277.0,,
45,max_2,max,1,4,12204.25,20.0,60.0,45.0,0.75,25.0,15.0,2204.25,683.25,,
46,fair_1,fair,1,4,12244.25,20.0,60.0,60.0,1.0,40.0,0.0,2244.25,90.0,,
46,max_1,max,1,4,12254.25,20.0,60.0,30.0,0.5,10.0,30.0,2254.25,1585.5,,
46,fair_2,fair,1,4,12234.25,20.0,60.0,0.0,0.0,-20.0,60.0,2234.25,2337.0,,
46,max_2,max,1,4,12259.25,20.0,60.0,45.0,0.75,25.0,15.0,2259.25,698.25,,
47,fair_1,fair,1,4,12299.25,20.0,60.0,60.0,1.0,40.0,0.0,2299.25,90.0,,
47,max_1,max,1,4,12300.25,20.0,60.0,21.0,0.35,1.0,39.0,2300.25,1624.5,,
47,fair_2,fair,1,4,12280.25,20.0,60.0,0.0,0.0,-20.0,60.0,2280.25,2397.0,,
47,max_2,max,1,4,12305.25,20.0,60.0,45.0,0.75,25.0,15.0,2305.25,713.25,,
48,fair_1,fair,1,4,12345.25,20.0,60.0,60.0,1.0,40.0,0.0,2345.25,90.0,,
48,max_1,max,1,4,12355.25,20.0,60.0,30.0,0.5,10.0,30.0,2355.25,1654.5,,
48,fair_2,fair,1,4,12335.25,20.0,60.0,0.0,0.0,-20.0,60.0,2335.25,2457.0,,
48,max_2,max,1,4,12360.25,20.0,60.0,45.0,0.75,25.0,15.0,2360.25,728.25,,
49,fair_1,fair,1,4,12400.25,20.0,60.0,60.0,1.0,40.0,0.0,2400.25,90.0,,
49,max_1,max,1,4,12410.25,20.0,60.0,30.0,0.5,10.0,30.0,2410.25,1684.5,,
49,fair_2,fair,1,4,12390.25,20.0,60.0,0.0,0.0,-20.0,60.0,2390.25,2517.0,,
49,max_2,max,1,4,12415.25,20.0,60.0,45.0,0.75,25.0,15.0,2415.25,743.25,,
50,fair_1,fair,1,4,12455.25,20.0,60.0,60.0,1.0,40.0,0.0,2455.25,90.0,,
50,max_1,max,1,4,12465.25,20.0,60.0,30.0,0.5,10.0,30.0,2465.25,1714.5,,
50,fair_2,fair,1,4,12445.25,20.0,60.0,0.0,0.0,-20.0,60.0,2445.25,2577.0,,
50,max_2,max,1,4,12470.25,20.0,60.0,45.0,0.75,25.0,15.0,2470.25,758.25,,
51,fair_1,fair,1,4,12510.25,20.0,60.0,60.0,1.0,40.0,0.0,2510.25,90.0,,
51,max_1,max,1,4,12520.25,20.0,60.0,30.0,0.5,10.0,30.0,2520.25,1744.5,,
51,fair_2,fair,1,4,12500.25,20.0,60.0,0.0,0.0,-20.0,60.0,2500.25,2637.0,,
51,max_2,max,1,4,12525.25,20.0,60.0,45.0,0.75,25.0,15.0,2525.25,773.25,,
52,fair_1,fair,1,4,12565.25,20.0,60.0,60.0,1.0,40.0,0.0,2565.25,90.0,,
52,max_1,max,1,4,12575.25,20.0,60.0,30.0,0.5,10.0,30.0,2575.25,1774.5,,
52,fair_2,fair,1,4,12555.25,20.0,60.0,0.0,0.0,-20.0,60.0,2555.25,2697.0,,
52,max_2,max,1,4,12580.25,20.0,60.0,45.0,0.75,25.0,15.0,2580.25,788.25,,
53,fair_1,fair,1,4,12620.25,20.0,60.0,60.0,1.0,40.0,0.0,2620.25,90.0,,
53,max_1,max,1,4,12630.25,20.0,60.0,30.0,0.5,10.0,30.0,2630.25,1804.5,,
53,fair_2,fair,1,4,12610.25,20.0,60.0,0.0,0.0,-20.0,60.0,2610.25,2757.0,,
53,max_2,max,1,4,12635.25,20.0,60.0,45.0,0.75,25.0,15.0,2635.25,803.25,,
54,fair_1,fair,1,4,12675.25,20.0,60.0,60.0,1.0,40.0,0.0,2675.25,90.0,,
54,max_1,max,1,4,12685.25,20.0,60.0,30.0,0.5,10.0,30.0,2685.25,1834.5,,
54,fair_2,fair,1,4,12665.25,20.0,60.0,0.0,0.0,-20.0,60.0,2665.25,2817.0,,
54,max_2,max,1,4,12690.25,20.0,60.0,45.0,0.75,25.0,15.0,2690.25,818.25,,
55,fair_1,fair,1,4,12730.25,20.0,60.0,60.0,1.0,40.0,0.0,2730.25,90.0,,
55,max_1,max,1,4,12740.25,20.0,60.0,30.0,0.5,10.0,30.0,2740.25,1864.5,,
55,fair_2,fair,1,4,12720.25,20.0,60.0,0.0,0.0,-20.0,60.0,2720.25,2877.0,,
55,max_2,max,1,4,12745.25,20.0,60.0,45.0,0.75,25.0,15.0,2745.25,833.25,,
56,fair_1,fair,1,4,12785.25,20.0,60.0,60.0,1.0,40.0,0.0,2785.25,90.0,,
56,max_1,max,1,4,12795.25,20.0,60.0,30.0,0.5,10.0,30.0,2795.25,1894.5,,
56,fair_2,fair,1,4,12775.25,20.0,60.0,0.0,0.0,-20.0,60.0,2775.25,2937.0,,
56,max_2,max,1,4,12800.25,20.0,60.0,45.0,0.75,25.0,15.0,2800.25,848.25,,
57,fair_1,fair,1,4,12840.25,20.0,60.0,60.0,1.0,40.0,0.0,2840.25,90.0,,
57,max_1,max,1,4,12850.25,20.0,60.0,30.0,0.5,10.0,30.0,2850.25,1924.5,,
57,fair_2,fair,1,4,12830.25,20.0,60.0,0.0,0.0,-20.0,60.0,2830.25,2997.0,,
57,max_2,max,1,4,12855.25,20.0,60.0,45.0,0.75,25.0,15.0,2855.25,863.25,,
58,fair_1,fair,1,4,12895.25,20.0,60.0,60.0,1.0,40.0,0.0,2895.25,90.0,,
58,max_1,max,1,4,12905.25,20.0,60.0,30.0,0.5,10.0,30.0,2905.25,1954.5,,
58,fair_2,fair,1,4,12885.25,20.0,60.0,0.0,0.0,-20.0,60.0,2885.25,3057.0,,
58,max_2,max,1,4,12910.25,20.0,60.0,45.0,0.75,25.0,15.0,2910.25,878.25,,
59,fair_1,fair,1,4,12950.25,20.0,60.0,60.0,1.0,40.0,0.0,2950.25,90.0,,
59,max_1,max,1,4,12960.25,20.0,60.0,30.0,0.5,10.0,30.0,2960.25,1984.5,,
59,fair_2,fair,1,4,12940.25,20.0,60.0,0.0,0.0,-20.0,60.0,2940.25,3117.0,,
59,max_2,max,1,4,12965.25,20.0,60.0,45.0,0.75,25.0,15.0,2965.25,893.25,,
60,fair_1,fair,1,4,13005.25,20.0,60.0,60.0,1.0,40.0,0.0,3005.25,90.0,,
60,max_1,max,1,4,13015.25,20.0,60.0,30.0,0.5,10.0,30.0,3015.25,2014.5,,
60,fair_2,fair,1,4,12995.25,20.0,60.0,0.0,0.0,-20.0,60.0,2995.25,3177.0,,
60,max_2,max,1,4,13020.25,20.0,60.0,45.0,0.75,25.0,15.0,3020.25,908.25,,
61,fair_1,fair,1,4,13060.25,20.0,60.0,60.0,1.0,40.0,0.0,3060.25,90.0,,
61,max_1,max,1,4,13070.25,20.0,60.0,30.0,0.5,10.0,30.0,3070.25,2044.5,,
61,fair_2,fair,1,4,13050.25,20.0,60.0,0.0,0.0,-20.0,60.0,3050.25,3237.0,,
61,max_2,max,1,4,13075.25,20.0,60.0,45.0,0.75,25.0,15.0,3075.25,923.25,,
62,fair_1,fair,1,4,13115.25,20.0,60.0,60.0,1.0,40.0,0.0,3115.25,90.0,,
