timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
5,fair_1,fair,0,4,10195.45,20.0,60.0,60.0,1.0,40.0,0.0,195.45,0.0,,
5,max_1,max,0,4,10194.6,1.0,3.0,0.15,0.05,-0.85,2.85,194.6,17.4,,
5,rnd_1,random,0,4,10189.6,20.0,60.0,15.0,0.25,-5.0,45.0,189.6,285.0,,
6,fair_1,fair,0,4,10229.6,20.0,60.0,60.0,1.0,40.0,0.0,229.6,0.0,,
6,max_1,max,0,4,10228.75,1.0,3.0,0.15,0.05,-0.85,2.85,228.75,20.25,,
6,rnd_1,random,0,4,10208.75,20.0,60.0,0.0,0.0,-20.0,60.0,208.75,345.0,,
7,fair_1,fair,0,4,10248.75,20.0,60.0,60.0,1.0,40.0,0.0,248.75,0.0,,
7,max_1,max,0,4,10247.9,1.0,3.0,0.15,0.05,-0.85,2.85,247.9,23.1,,
7,rnd_1,random,0,4,10287.9,20.0,60.0,60.0,1.0,40.0,0.0,287.9,345.0,,
8,fair_1,fair,0,4,10327.9,20.0,60.0,60.0,1.0,40.0,0.0,327.9,0.0,,
8,max_1,max,0,4,10327.05,1.0,3.0,0.15,0.05,-0.85,2.85,327.05,25.95,,
8,rnd_1,random,0,4,10307.05,20.0,60.0,0.0,0.0,-20.0,60.0,307.05,405.0,,
9,fair_1,fair,0,4,10347.05,20.0,60.0,60.0,1.0,40.0,0.0,347.05,0.0,,
9,max_1,max,0,4,10346.2,1.0,3.0,0.15,0.05,-0.85,2.85,346.2,28.8,,
9,rnd_1,random,0,4,10386.2,20.0,60.0,60.0,1.0,40.0,0.0,386.2,405.0,,
10,fair_1,fair,0,4,10426.2,20.0,60.0,60.0,1.0,40.0,0.0,426.2,0.0,,
10,max_1,max,0,4,10425.35,1.0,3.0,0.15,0.05,-0.85,2.85,425.35,31.65,,
10,rnd_1,random,0,4,10450.35,20.0,60.0,45.0,0.75,25.0,15.0,450.35,420.0,,
11,fair_1,fair,0,4,10490.35,20.0,60.0,60.0,1.0,40.0,0.0,490.35,0.0,,
11,max_1,max,0,4,10489.5,1.0,3.0,0.15,0.05,-0.85,2.85,489.5,34.5,,
11,rnd_1,random,0,4,10469.5,20.0,60.0,0.0,0.0,-20.0,60.0,469.5,480.0,,
12,fair_1,fair,0,4,10509.5,20.0,60.0,60.0,1.0,40.0,0.0,509.5,0.0,,
12,max_1,max,0,4,10508.65,1.0,3.0,0.15,0.05,-0.85,2.85,508.65,37.35,,
12,rnd_1,random,0,4,10488.65,20.0,60.0,0.0,0.0,-20.0,60.0,488.65,540.0,,
13,fair_1,fair,0,4,10528.65,20.0,60.0,60.0,1.0,40.0,0.0,528.65,0.0,,
13,max_1,max,0,4,10527.8,1.0,3.0,0.15,0.05,-0.85,2.85,527.8,40.2,,
13,rnd_1,random,0,4,10507.8,20.0,60.0,0.0,0.0,-20.0,60.0,507.8,600.0,,
14,fair_1,fair,0,4,10547.8,20.0,60.0,60.0,1.0,40.0,0.0,547.8,0.0,,
14,max_1,max,0,4,10546.95,1.0,3.0,0.15,0.05,-0.85,2.85,546.95,43.05,,
14,rnd_1,random,0,4,10541.95,20.0,60.0,15.0,0.25,-5.0,45.0,541.95,645.0,,
15,fair_1,fair,0,4,10581.95,20.0,60.0,60.0,1.0,40.0,0.0,581.95,0.0,,
15,max_1,max,0,4,10581.1,1.0,3.0,0.15,0.05,-0.85,2.85,581.1,45.9,,
15,rnd_1,random,0,4,10576.1,20.0,60.0,15.0,0.25,-5.0,45.0,576.1,690.0,,
16,fair_1,fair,0,4,10616.1,20.0,60.0,60.0,1.0,40.0,0.0,616.1,0.0,,
16,max_1,max,0,4,10615.25,1.0,3.0,0.15,0.05,-0.85,2.85,615.25,48.75,,
16,rnd_1,random,0,4,10655.25,20.0,60.0,60.0,1.0,40.0,0.0,655.25,690.0,,
17,fair_1,fair,0,4,10695.25,20.0,60.0,60.0,1.0,40.0,0.0,695.25,0.0,,
17,max_1,max,0,4,10694.4,1.0,3.0,0.15,0.05,-0.85,2.85,694.4,51.6,,
17,rnd_1,random,0,4,10734.4,20.0,60.0,60.0,1.0,40.0,0.0,734.4,690.0,,
18,fair_1,fair,0,4,10774.4,20.0,60.0,60.0,1.0,40.0,0.0,774.4,0.0,,
18,max_1,max,0,4,10773.55,1.0,3.0,0.15,0.05,-0.85,2.85,773.55,54.45,,
18,rnd_1,random,0,4,10753.55,20.0,60.0,0.0,0.0,-20.0,60.0,753.55,750.0,,
19,fair_1,fair,0,4,10793.55,20.0,60.0,60.0,1.0,40.0,0.0,793.55,0.0,,
19,max_1,max,0,4,10792.7,1.0,3.0,0.15,0.05,-0.85,2.85,792.7,57.3,,
19,rnd_1,random,0,4,10832.7,20.0,60.0,60.0,1.0,40.0,0.0,832.7,750.0,,
20,fair_1,fair,0,4,10872.7,20.0,60.0,60.0,1.0,40.0,0.0,872.7,0.0,,
20,max_1,max,0,4,10871.85,1.0,3.0,0.15,0.05,-0.85,2.85,871.85,60.15,,
20,rnd_1,random,0,4,10866.85,20.0,60.0,15.0,0.25,-5.0,45.0,866.85,795.0,,
21,fair_1,fair,0,4,10906.85,20.0,60.0,60.0,1.0,40.0,0.0,906.85,0.0,,
21,max_1,max,0,4,10906.0,1.0,3.0,0.15,0.05,-0.85,2.85,906.0,63.0,,
21,rnd_1,random,0,4,10946.0,20.0,60.0,60.0,1.0,40.0,0.0,946.0,795.0,,
22,fair_1,fair,0,4,10986.0,20.0,60.0,60.0,1.0,40.0,0.0,986.0,0.0,,
22,max_1,max,0,4,10985.15,1.0,3.0,0.15,0.05,-0.85,2.85,985.15,65.85,,
22,rnd_1,random,0,4,11010.15,20.0,60.0,45.0,0.75,25.0,15.0,1010.15,810.0,,
23,fair_1,fair,0,4,11050.15,20.0,60.0,60.0,1.0,40.0,0.0,1050.15,0.0,,
23,max_1,max,0,4,11049.3,1.0,3.0,0.15,0.05,-0.85,2.85,1049.3,68.7,,
23,rnd_1,random,0,4,11044.3,20.0,60.0,15.0,0.25,-5.0,45.0,1044.3,855.0,,
24,fair_1,fair,0,4,11084.3,20.0,60.0,60.0,1.0,40.0,0.0,1084.3,0.0,,
24,max_1,max,0,4,11083.45,1.0,3.0,0.15,0.05,-0.85,2.85,1083.45,71.55,,
24,rnd_1,random,0,4,11108.45,20.0,60.0,45.0,0.75,25.0,15.0,1108.45,870.0,,
25,fair_1,fair,0,4,11148.45,20.0,60.0,60.0,1.0,40.0,0.0,1148.45,0.0,,
25,max_1,max,0,4,11147.6,1.0,3.0,0.15,0.05,-0.85,2.85,1147.6,74.4,,
25,rnd_1,random,0,4,11187.6,20.0,60.0,60.0,1.0,40.0,0.0,1187.6,870.0,,
26,fair_1,fair,0,4,11227.6,20.0,60.0,60.0,1.0,40.0,0.0,1227.6,0.0,,
26,max_1,max,0,4,11226.75,1.0,3.0,0.15,0.05,-0.85,2.85,1226.75,77.25,,
26,rnd_1,random,0,4,11236.75,20.0,60.0,30.0,0.5,10.0,30.0,1236.75,900.0,,
27,fair_1,fair,0,4,11276.75,20.0,60.0,60.0,1.0,40.0,0.0,1276.75,0.0,,
27,max_1,max,0,4,11275.9,1.0,3.0,0.15,0.05,-0.85,2.85,1275.9,80.1,,
27,rnd_1,random,0,4,11255.9,20.0,60.0,0.0,0.0,-20.0,60.0,1255.9,960.0,,
28,fair_1,fair,0,4,11295.9,20.0,60.0,60.0,1.0,40.0,0.0,1295.9,0.0,,
28,max_1,max,0,4,11295.05,1.0,3.0,0.15,0.05,-0.85,2.85,1295.05,82.95,,
28,rnd_1,random,0,4,11290.05,20.0,60.0,15.0,0.25,-5.0,45.0,1290.05,1005.0,,
29,fair_1,fair,0,4,11330.05,20.0,60.0,60.0,1.0,40.0,0.0,1330.05,0.0,,
29,max_1,max,0,4,11329.2,1.0,3.0,0.15,0.05,-0.85,2.85,1329.2,85.8,,
29,rnd_1,random,0,4,11354.2,20.0,60.0,45.0,0.75,25.0,15.0,1354.2,1020.0,,
30,fair_1,fair,0,4,11394.2,20.0,60.0,60.0,1.0,40.0,0.0,1394.2,0.0,,
30,max_1,max,0,4,11393.35,1.0,3.0,0.15,0.05,-0.85,2.85,1393.35,88.65,,
30,rnd_1,random,0,4,11403.35,20.0,60.0,30.0,0.5,10.0,30.0,1403.35,1050.0,,
31,fair_1,fair,0,4,11443.35,20.0,60.0,60.0,1.0,40.0,0.0,1443.35,0.0,,
31,max_1,max,0,4,11442.5,1.0,3.0,0.15,0.05,-0.85,2.85,1442.5,91.5,,
31,rnd_1,random,0,4,11452.5,20.0,60.0,30.0,0.5,10.0,30.0,1452.5,1080.0,,
32,fair_1,fair,0,4,11492.5,20.0,60.0,60.0,1.0,40.0,0.0,1492.5,0.0,,
32,max_1,max,0,4,11491.65,1.0,3.0,0.15,0.05,-0.85,2.85,1491.65,94.35,,
32,rnd_1,random,0,4,11486.65,20.0,60.0,15.0,0.25,-5.0,45.0,1486.65,1125.0,,
33,fair_1,fair,0,4,11526.65,20.0,60.0,60.0,1.0,40.0,0.0,1526.65,0.0,,
33,max_1,max,0,4,11525.8,1.0,3.0,0.15,0.05,-0.85,2.85,1525.8,97.2,,
33,rnd_1,random,0,4,11520.8,20.0,60.0,15.0,0.25,-5.0,45.0,1520.8,1170.0,,
34,fair_1,fair,0,4,11560.8,20.0,60.0,60.0,1.0,40.0,0.0,1560.8,0.0,,
34,max_1,max,0,4,11559.95,1.0,3.0,0.15,0.05,-0.85,2.85,1559.95,100.05,,
34,rnd_1,random,0,4,11569.95,20.0,60.0,30.0,0.5,10.0,30.0,1569.95,1200.0,,
35,fair_1,fair,0,4,11609.95,20.0,60.0,60.0,1.0,40.0,0.0,1609.95,0.0,,
35,max_1,max,0,4,11609.1,1.0,3.0,0.15,0.05,-0.85,2.85,1609.1,102.9,,
35,rnd_1,random,0,4,11589.1,20.0,60.0,0.0,0.0,-20.0,60.0,1589.1,1260.0,,
36,fair_1,fair,0,4,11629.1,20.0,60.0,60.0,1.0,40.0,0.0,1629.1,0.0,,
36,max_1,max,0,4,11628.25,1.0,3.0,0.15,0.05,-0.85,2.85,1628.25,105.75,,
36,rnd_1,random,0,4,11608.25,20.0,60.0,0.0,0.0,-20.0,60.0,1608.25,1320.0,,
37,fair_1,fair,0,4,11648.25,20.0,60.0,60.0,1.0,40.0,0.0,1648.25,0.0,,
37,max_1,max,0,4,11647.4,1.0,3.0,0.15,0.05,-0.85,2.85,1647.4,108.6,,
37,rnd_1,random,0,4,11672.4,20.0,60.0,45.0,0.75,25.0,15.0,1672.4,1335.0,,
38,fair_1,fair,0,4,11712.4,20.0,60.0,60.0,1.0,40.0,0.0,1712.4,0.0,,
38,max_1,max,0,4,11711.55,1.0,3.0,0.15,0.05,-0.85,2.85,1711.55,111.45,,
38,rnd_1,random,0,4,11691.55,20.0,60.0,0.0,0.0,-20.0,60.0,1691.55,1395.0,,
39,fair_1,fair,0,4,11731.55,20.0,60.0,60.0,1.0,40.0,0.0,1731.55,0.0,,
39,max_1,max,0,4,11730.7,1.0,3.0,0.15,0.05,-0.85,2.85,1730.7,114.3,,
39,rnd_1,random,0,4,11740.7,20.0,60.0,30.0,0.5,10.0,30.0,1740.7,1425.0,,
40,fair_1,fair,0,4,11780.7,20.0,60.0,60.0,1.0,40.0,0.0,1780.7,0.0,,
40,max_1,max,0,4,11779.85,1.0,3.0,0.15,0.05,-0.85,2.85,1779.85,117.15,,
40,rnd_1,random,0,4,11789.85,20.0,60.0,30.0,0.5,10.0,30.0,1789.85,1455.0,,
41,fair_1,fair,0,4,11829.85,20.0,60.0,60.0,1.0,40.0,0.0,1829.85,0.0,,
41,max_1,max,0,4,11829.0,1.0,3.0,0.15,0.05,-0.85,2.85,1829.0,120.0,,
41,rnd_1,random,0,4,11869.0,20.0,60.0,60.0,1.0,40.0,0.0,1869.0,1455.0,,
42,fair_1,fair,0,4,11909.0,20.0,60.0,60.0,1.0,40.0,0.0,1909.0,0.0,,
42,max_1,max,0,4,11908.15,1.0,3.0,0.15,0.05,-0.85,2.85,1908.15,122.85,,
42,rnd_1,random,0,4,11918.15,20.0,60.0,30.0,0.5,10.0,30.0,1918.15,1485.0,,
43,fair_1,fair,0,4,11958.15,20.0,60.0,60.0,1.0,40.0,0.0,1958.15,0.0,,
43,max_1,max,0,4,11957.3,1.0,3.0,0.15,0.05,-0.85,2.85,1957.3,125.7,,
43,rnd_1,random,0,4,11937.3,20.0,60.0,0.0,0.0,-20.0,60.0,1937.3,1545.0,,
44,fair_1,fair,0,4,11977.3,20.0,60.0,60.0,1.0,40.0,0.0,1977.3,0.0,,
44,max_1,max,0,4,11976.45,1.0,3.0,0.15,0.05,-0.85,2.85,1976.45,128.55,,
44,rnd_1,random,0,4,12001.45,20.0,60.0,45.0,0.75,25.0,15.0,2001.45,1560.0,,
45,fair_1,fair,0,4,12041.45,20.0,60.0,60.0,1.0,40.0,0.0,2041.45,0.0,,
45,max_1,max,0,4,12040.6,1.0,3.0,0.15,0.05,-0.85,2.85,2040.6,131.4,,
45,rnd_1,random,0,4,12080.6,20.0,60.0,60.0,1.0,40.0,0.0,2080.6,1560.0,,
46,fair_1,fair,0,4,12120.6,20.0,60.0,60.0,1.0,40.0,0.0,2120.6,0.0,,
46,max_1,max,0,4,12119.75,1.0,3.0,0.15,0.05,-0.85,2.85,2119.75,134.25,,
46,rnd_1,random,0,4,12099.75,20.0,60.0,0.0,0.0,-20.0,60.0,2099.75,1620.0,,
47,fair_1,fair,0,4,12139.75,20.0,60.0,60.0,1.0,40.0,0.0,2139.75,0.0,,
47,max_1,max,0,4,12138.9,1.0,3.0,0.15,0.05,-0.85,2.85,2138.9,137.1,,
47,rnd_1,random,0,4,12163.9,20.0,60.0,45.0,0.75,25.0,15.0,2163.9,1635.0,,
48,fair_1,fair,0,4,12203.9,20.0,60.0,60.0,1.0,40.0,0.0,2203.9,0.0,,
48,max_1,max,0,4,12203.05,1.0,3.0,0.15,0.05,-0.85,2.85,2203.05,139.95,,
48,rnd_1,random,0,4,12183.05,20.0,60.0,0.0,0.0,-20.0,60.0,2183.05,1695.0,,
49,fair_1,fair,0,4,12223.05,20.0,60.0,60.0,1.0,40.0,0.0,2223.05,0.0,,
49,max_1,max,0,4,12222.2,1.0,3.0,0.15,0.05,-0.85,2.85,2222.2,142.8,,
49,rnd_1,random,0,4,12262.2,20.0,60.0,60.0,1.0,40.0,0.0,2262.2,1695.0,,
50,fair_1,fair,0,4,12302.2,20.0,60.0,60.0,1.0,40.0,0.0,2302.2,0.0,,
50,max_1,max,0,4,12301.35,1.0,3.0,0.15,0.05,-0.85,2.85,2301.35,145.65,,
50,rnd_1,random,0,4,12311.35,20.0,60.0,30.0,0.5,10.0,30.0,2311.35,1725.0,,
51,fair_1,fair,0,4,12351.35,20.0,60.0,60.0,1.0,40.0,0.0,2351.35,0.0,,
51,max_1,max,0,4,12350.5,1.0,3.0,0.15,0.05,-0.85,2.85,2350.5,148.5,,
51,rnd_1,random,0,4,12390.5,20.0,60.0,60.0,1.0,40.0,0.0,2390.5,1725.0,,
52,fair_1,fair,0,4,12430.5,20.0,60.0,60.0,1.0,40.0,0.0,2430.5,0.0,,
52,max_1,max,0,4,12426.25,5.0,15.0,0.75,0.05,-4.25,14.25,2426.25,162.75,,
52,rnd_1,random,0,4,12436.25,20.0,60.0,30.0,0.5,10.0,30.0,2436.25,1755.0,,
53,fair_1,fair,0,4,12476.25,20.0,60.0,60.0,1.0,40.0,0.0,2476.25,0.0,,
53,max_1,max,0,4,12475.4,1.0,3.0,0.15,0.05,-0.85,2.85,2475.4,165.6,,
53,rnd_1,random,0,4,12515.4,20.0,60.0,60.0,1.0,40.0,0.0,2515.4,1755.0,,
54,fair_1,fair,0,4,12555.4,20.0,60.0,60.0,1.0,40.0,0.0,2555.4,0.0,,
54,max_1,max,0,4,12551.15,5.0,15.0,0.75,0.05,-4.25,14.25,2551.15,179.85,,
54,rnd_1,random,0,4,12546.15,20.0,60.0,15.0,0.25,-5.0,45.0,2546.15,1800.0,,
55,fair_1,fair,0,4,12586.15,20.0,60.0,60.0,1.0,40.0,0.0,2586.15,0.0,,
55,max_1,max,0,4,12585.3,1.0,3.0,0.15,0.05,-0.85,2.85,2585.3,182.7,,
55,rnd_1,random,0,4,12565.3,20.0,60.0,0.0,0.0,-20.0,60.0,2565.3,1860.0,,
56,fair_1,fair,0,4,12605.3,20.0,60.0,60.0,1.0,40.0,0.0,2605.3,0.0,,
56,max_1,max,0,4,12604.45,1.0,3.0,0.15,0.05,-0.85,2.85,2604.45,185.55,,
56,rnd_1,random,0,4,12584.45,20.0,60.0,0.0,0.0,-20.0,60.0,2584.45,1920.0,,
57,fair_1,fair,0,4,12624.45,20.0,60.0,60.0,1.0,40.0,0.0,2624.45,0.0,,
57,max_1,max,0,4,12623.6,1.0,3.0,0.15,0.05,-0.85,2.85,2623.6,188.4,,
57,rnd_1,random,0,4,12618.6,20.0,60.0,15.0,0.25,-5.0,45.0,2618.6,1965.0,,
58,fair_1,fair,0,4,12658.6,20.0,60.0,60.0,1.0,40.0,0.0,2658.6,0.0,,
58,max_1,max,0,4,12657.75,1.0,3.0,0.15,0.05,-0.85,2.85,2657.75,191.25,,
58,rnd_1,random,0,4,12667.75,20.0,60.0,30.0,0.5,10.0,30.0,2667.75,1995.0,,
59,fair_1,fair,0,4,12707.75,20.0,60.0,60.0,1.0,40.0,0.0,2707.75,0.0,,
59,max_1,max,0,4,12706.9,1.0,3.0,0.15,0.05,-0.85,2.85,2706.9,194.1,,
59,rnd_1,random,0,4,12686.9,20.0,60.0,0.0,0.0,-20.0,60.0,2686.9,2055.0,,
60,fair_1,fair,0,4,12726.9,20.0,60.0,60.0,1.0,40.0,0.0,2726.9,0.0,,
60,max_1,max,0,4,12726.05,1.0,3.0,0.15,0.05,-0.85,2.85,2726.05,196.95,,
60,rnd_1,random,0,4,12721.05,20.0,60.0,15.0,0.25,-5.0,45.0,2721.05,2100.0,,
61,fair_1,fair,0,4,12761.05,20.0,60.0,60.0,1.0,40.0,0.0,2761.05,0.0,,
61,max_1,max,0,4,12760.2,1.0,3.0,0.15,0.05,-0.85,2.85,2760.2,199.8,,
61,rnd_1,random,0,4,12740.2,20.0,60.0,0.0,0.0,-20.0,60.0,2740.2,2160.0,,
62,fair_1,fair,0,4,12780.2,20.0,60.0,60.0,1.0,40.0,0.0,2780.2,0.0,,
62,max_1,max,0,4,12779.35,1.0,3.0,0.15,0.05,-0.85,2.85,2779.35,202.65,,
62,rnd_1,random,0,4,12804.35,20.0,60.0,45.0,0.75,25.0,15.0,2804.35,2175.0,,
63,fair_1,fair,0,4,12844.35,20.0,60.0,60.0,1.0,40.0,0.0,2844.35,0.0,,
63,max_1,max,0,4,12843.5,1.0,3.0,0.15,0.05,-0.85,2.85,2843.5,205.5,,
63,rnd_1,random,0,4,12853.5,20.0,60.0,30.0,0.5,10.0,30.0,2853.5,2205.0,,
64,fair_1,fair,0,4,12893.5,20.0,60.0,60.0,1.0,40.0,0.0,2893.5,0.0,,
64,max_1,max,0,4,12892.65,1.0,3.0,0.15,0.05,-0.85,2.85,2892.65,208.35,,
64,rnd_1,random,0,4,12917.65,20.0,60.0,45.0,0.75,25.0,15.0,2917.65,2220.0,,
65,fair_1,fair,0,4,12957.65,20.0,60.0,60.0,1.0,40.0,0.0,2957.65,0.0,,
65,max_1,max,0,4,12956.8,1.0,3.0,0.15,0.05,-0.85,2.85,2956.8,211.2,,
65,rnd_1,random,0,4,12966.8,20.0,60.0,30.0,0.5,10.0,30.0,2966.8,2250.0,,
66,fair_1,fair,0,4,13006.8,20.0,60.0,60.0,1.0,40.0,0.0,3006.8,0.0,,
66,max_1,max,0,4,13005.95,1.0,3.0,0.15,0.05,-0.85,2.85,3005.95,214.05,,
66,rnd_1,random,0,4,13000.95,20.0,60.0,15.0,0.25,-5.0,45.0,3000.95,2295.0,,
67,fair_1,fair,0,4,13040.95,20.0,60.0,60.0,1.0,40.0,0.0,3040.95,0.0,,
67,max_1,max,0,4,13040.1,1.0,3.0,0.15,0.05,-0.85,2.85,3040.1,216.9,,
67,rnd_1,random,0,4,13050.1,20.0,60.0,30.0,0.5,10.0,30.0,3050.1,2325.0,,
68,fair_1,fair,0,4,13090.1,20.0,60.0,60.0,1.0,40.0,0.0,3090.1,0.0,,
68,max_1,max,0,4,13089.25,1.0,3.0,0.15,0.05,-0.85,2.85,3089.25,219.75,,
68,rnd_1,random,0,4,13099.25,20.0,60.0,30.0,0.5,10.0,30.0,3099.25,2355.0,,
69,fair_1,fair,0,4,13139.25,20.0,60.0,60.0,1.0,40.0,0.0,3139.25,0.0,,
69,max_1,max,0,4,13138.4,1.0,3.0,0.15,0.05,-0.85,2.85,3138.4,222.6,,
69,rnd_1,random,0,4,13133.4,20.0,60.0,15.0,0.25,-5.0,45.0,3133.4,2400.0,,
70,fair_1,fair,0,4,13173.4,20.0,60.0,60.0,1.0,40.0,0.0,3173.4,0.0,,
70,max_1,max,0,4,13172.55,1.0,3.0,0.15,0.05,-0.85,2.85,3172.55,225.45,,
70,rnd_1,random,0,4,13182.55,20.0,60.0,30.0,0.5,10.0,30.0,3182.55,2430.0,,
71,fair_1,fair,0,4,13222.55,20.0,60.0,60.0,1.0,40.0,0.0,3222.55,0.0,,
71,max_1,max,0,4,13221.7,1.0,3.0,0.15,0.05,-0.85,2.85,3221.7,228.3,,
71,rnd_1,random,0,4,13201.7,20.0,60.0,0.0,0.0,-20.0,60.0,3201.7,2490.0,,
