timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
16,fair_1,fair,0,4,10073.75,20.0,60.0,3.0,0.05,-17.0,57.0,73.75,395.25,,
16,max_1,max,0,4,10076.75,15.0,45.0,18.0,0.4,3.0,27.0,76.75,588.0,,
17,fair_1,fair,0,4,10061.75,15.0,45.0,0.0,0.0,-15.0,45.0,61.75,440.25,,
17,max_1,max,0,4,10064.75,15.0,45.0,18.0,0.4,3.0,27.0,64.75,615.0,,
18,fair_1,fair,0,4,10054.25,15.0,45.0,4.5,0.1,-10.5,40.5,54.25,480.75,,
18,max_1,max,0,4,10057.25,15.0,45.0,18.0,0.4,3.0,27.0,57.25,642.0,,
19,fair_1,fair,0,4,10057.25,0.0,0.0,0.0,0.05,0.0,0.0,57.25,480.75,,
19,max_1,max,0,4,10060.25,15.0,45.0,18.0,0.4,3.0,27.0,60.25,669.0,,
20,fair_1,fair,0,4,10100.25,20.0,60.0,60.0,1.0,40.0,0.0,100.25,480.75,,
20,max_1,max,0,4,10104.25,20.0,60.0,24.0,0.4,4.0,36.0,104.25,705.0,,
21,fair_1,fair,0,4,10084.25,20.0,60.0,0.0,0.0,-20.0,60.0,84.25,540.75,,
21,max_1,max,0,4,10088.25,20.0,60.0,24.0,0.4,4.0,36.0,88.25,741.0,,
22,fair_1,fair,0,4,10088.25,0.0,0.0,0.0,0.0,0.0,0.0,88.25,540.75,,
22,max_1,max,0,4,10091.25,15.0,45.0,18.0,0.4,3.0,27.0,91.25,768.0,,
23,fair_1,fair,0,4,10074.25,20.0,60.0,3.0,0.05,-17.0,57.0,74.25,597.75,,
23,max_1,max,0,4,10077.25,15.0,45.0,18.0,0.4,3.0,27.0,77.25,795.0,,
24,fair_1,fair,0,4,10062.25,15.0,45.0,0.0,0.0,-15.0,45.0,62.25,642.75,,
24,max_1,max,0,4,10065.25,15.0,45.0,18.0,0.4,3.0,27.0,65.25,822.0,,
25,fair_1,fair,0,4,10054.75,15.0,45.0,4.5,0.1,-10.5,40.5,54.75,683.25,,
25,max_1,max,0,4,10057.75,15.0,45.0,18.0,0.4,3.0,27.0,57.75,849.0,,
26,fair_1,fair,0,4,10057.75,0.0,0.0,0.0,0.05,0.0,0.0,57.75,683.25,,
26,max_1,max,0,4,10060.75,15.0,45.0,18.0,0.4,3.0,27.0,60.75,876.0,,
27,fair_1,fair,0,4,10100.75,20.0,60.0,60.0,1.0,40.0,0.0,100.75,683.25,,
27,max_1,max,0,4,10104.75,20.0,60.0,24.0,0.4,4.0,36.0,104.75,912.0,,
28,fair_1,fair,0,4,10084.75,20.0,60.0,0.0,0.0,-20.0,60.0,84.75,743.25,,
28,max_1,max,0,4,10088.75,20.0,60.0,24.0,0.4,4.0,36.0,88.75,948.0,,
29,fair_1,fair,0,4,10088.75,0.0,0.0,0.0,0.0,0.0,0.0,88.75,743.25,,
29,max_1,max,0,4,10092.75,20.0,60.0,24.0,0.4,4.0,36.0,92.75,984.0,,
30,fair_1,fair,0,4,10075.75,20.0,60.0,3.0,0.05,-17.0,57.0,75.75,800.25,,
30,max_1,max,0,4,10078.75,15.0,45.0,18.0,0.4,3.0,27.0,78.75,1011.0,,
31,fair_1,fair,0,4,10063.75,15.0,45.0,0.0,0.0,-15.0,45.0,63.75,845.25,,
31,max_1,max,0,4,10066.75,15.0,45.0,18.0,0.4,3.0,27.0,66.75,1038.0,,
32,fair_1,fair,0,4,10066.75,0.0,0.0,0.0,0.1,0.0,0.0,66.75,845.25,,
32,max_1,max,0,4,10069.75,15.0,45.0,18.0,0.4,3.0,27.0,69.75,1065.0,,
33,fair_1,fair,0,4,10049.75,20.0,60.0,0.0,0.0,-20.0,60.0,49.75,905.25,,
33,max_1,max,0,4,10052.75,15.0,45.0,18.0,0.4,3.0,27.0,52.75,1092.0,,
34,fair_1,fair,0,4,10037.75,15.0,45.0,0.0,0.0,-15.0,45.0,37.75,950.25,,
34,max_1,max,0,4,10040.75,15.0,45.0,18.0,0.4,3.0,27.0,40.75,1119.0,,
35,fair_1,fair,0,4,10030.25,15.0,45.0,4.5,0.1,-10.5,40.5,30.25,990.75,,
35,max_1,max,0,4,10033.25,15.0,45.0,18.0,0.4,3.0,27.0,33.25,1146.0,,
36,fair_1,fair,0,4,10033.25,0.0,0.0,0.0,0.0,0.0,0.0,33.25,990.75,,
36,max_1,max,0,4,10036.25,15.0,45.0,18.0,0.4,3.0,27.0,36.25,1173.0,,
37,fair_1,fair,0,4,10076.25,20.0,60.0,60.0,1.0,40.0,0.0,76.25,990.75,,
37,max_1,max,0,4,10080.25,20.0,60.0,24.0,0.4,4.0,36.0,80.25,1209.0,,
38,fair_1,fair,0,4,10060.25,20.0,60.0,0.0,0.0,-20.0,60.0,60.25,1050.75,,
38,max_1,max,0,4,10064.25,20.0,60.0,24.0,0.4,4.0,36.0,64.25,1245.0,,
39,fair_1,fair,0,4,10064.25,0.0,0.0,0.0,0.0,0.0,0.0,64.25,1050.75,,
39,max_1,max,0,4,10068.25,20.0,60.0,24.0,0.4,4.0,36.0,68.25,1281.0,,
40,fair_1,fair,0,4,10051.25,20.0,60.0,3.0,0.05,-17.0,57.0,51.25,1107.75,,
40,max_1,max,0,4,10054.25,15.0,45.0,18.0,0.4,3.0,27.0,54.25,1308.0,,
41,fair_1,fair,0,4,10039.25,15.0,45.0,0.0,0.0,-15.0,45.0,39.25,1152.75,,
41,max_1,max,0,4,10042.25,15.0,45.0,18.0,0.4,3.0,27.0,42.25,1335.0,,
42,fair_1,fair,0,4,10042.25,0.0,0.0,0.0,0.1,0.0,0.0,42.25,1152.75,,
42,max_1,max,0,4,10046.25,20.0,60.0,24.0,0.4,4.0,36.0,46.25,1371.0,,
43,fair_1,fair,0,4,10026.25,20.0,60.0,0.0,0.0,-20.0,60.0,26.25,1212.75,,
43,max_1,max,0,4,10029.25,15.0,45.0,18.0,0.4,3.0,27.0,29.25,1398.0,,
44,fair_1,fair,0,4,10014.25,15.0,45.0,0.0,0.0,-15.0,45.0,14.25,1257.75,,
44,max_1,max,0,4,10017.25,15.0,45.0,18.0,0.4,3.0,27.0,17.25,1425.0,,
45,fair_1,fair,0,4,10006.75,15.0,45.0,4.5,0.1,-10.5,40.5,6.75,1298.25,,
45,max_1,max,0,4,10009.75,15.0,45.0,18.0,0.4,3.0,27.0,9.75,1452.0,,
46,fair_1,fair,0,4,10009.75,0.0,0.0,0.0,0.0,0.0,0.0,9.75,1298.25,,
46,max_1,max,0,4,10012.75,15.0,45.0,18.0,0.4,3.0,27.0,12.75,1479.0,,
47,fair_1,fair,0,4,10052.75,20.0,60.0,60.0,1.0,40.0,0.0,52.75,1298.25,,
47,max_1,max,0,4,10056.75,20.0,60.0,24.0,0.4,4.0,36.0,56.75,1515.0,,
48,fair_1,fair,0,4,10036.75,20.0,60.0,0.0,0.0,-20.0,60.0,36.75,1358.25,,
48,max_1,max,0,4,10040.75,20.0,60.0,24.0,0.4,4.0,36.0,40.75,1551.0,,
49,fair_1,fair,0,4,10040.75,0.0,0.0,0.0,0.0,0.0,0.0,40.75,1358.25,,
49,max_1,max,0,4,10044.75,20.0,60.0,24.0,0.4,4.0,36.0,44.75,1587.0,,
50,fair_1,fair,0,4,10027.75,20.0,60.0,3.0,0.05,-17.0,57.0,27.75,1415.25,,
50,max_1,max,0,4,10030.75,15.0,45.0,18.0,0.4,3.0,27.0,30.75,1614.0,,
51,fair_1,fair,0,4,10015.75,15.0,45.0,0.0,0.0,-15.0,45.0,15.75,1460.25,,
51,max_1,max,0,4,10018.75,15.0,45.0,18.0,0.4,3.0,27.0,18.75,1641.0,,
52,fair_1,fair,0,4,10018.75,0.0,0.0,0.0,0.1,0.0,0.0,18.75,1460.25,,
52,max_1,max,0,4,10022.75,20.0,60.0,24.0,0.4,4.0,36.0,22.75,1677.0,,
53,fair_1,fair,0,4,10002.75,20.0,60.0,0.0,0.0,-20.0,60.0,2.75,1520.25,,
53,max_1,max,0,4,10005.75,15.0,45.0,18.0,0.4,3.0,27.0,5.75,1704.0,,
54,fair_1,fair,0,4,9990.75,15.0,45.0,0.0,0.0,-15.0,45.0,-9.25,1565.25,,
54,max_1,max,0,4,9993.75,15.0,45.0,18.0,0.4,3.0,27.0,-6.25,1731.0,,
55,fair_1,fair,0,4,9983.25,15.0,45.0,4.5,0.1,-10.5,40.5,-16.75,1605.75,,
55,max_1,max,0,4,9987.25,20.0,60.0,24.0,0.4,4.0,36.0,-12.75,1767.0,,
56,fair_1,fair,0,4,9987.25,0.0,0.0,0.0,0.0,0.0,0.0,-12.75,1605.75,,
56,max_1,max,0,4,9991.25,20.0,60.0,24.0,0.4,4.0,36.0,-8.75,1803.0,,
57,fair_1,fair,0,4,10031.25,20.0,60.0,60.0,1.0,40.0,0.0,31.25,1605.75,,
57,max_1,max,0,4,10035.25,20.0,60.0,24.0,0.4,4.0,36.0,35.25,1839.0,,
58,fair_1,fair,0,4,10030.25,5.0,15.0,0.0,0.0,-5.0,15.0,30.25,1620.75,,
58,max_1,max,0,4,10034.25,20.0,60.0,24.0,0.4,4.0,36.0,34.25,1875.0,,
59,fair_1,fair,0,4,10034.25,0.0,0.0,0.0,0.0,0.0,0.0,34.25,1620.75,,
59,max_1,max,0,4,10038.25,20.0,60.0,24.0,0.4,4.0,36.0,38.25,1911.0,,
60,fair_1,fair,0,4,10021.25,20.0,60.0,3.0,0.05,-17.0,57.0,21.25,1677.75,,
60,max_1,max,0,4,10024.25,15.0,45.0,18.0,0.4,3.0,27.0,24.25,1938.0,,
61,fair_1,fair,0,4,10009.25,15.0,45.0,0.0,0.0,-15.0,45.0,9.25,1722.75,,
61,max_1,max,0,4,10012.25,15.0,45.0,18.0,0.4,3.0,27.0,12.25,1965.0,,
62,fair_1,fair,0,4,9999.5,15.0,45.0,2.25,0.05,-12.75,42.75,-0.5,1765.5,,
62,max_1,max,0,4,10003.5,20.0,60.0,24.0,0.4,4.0,36.0,3.5,2001.0,,
63,fair_1,fair,0,4,10003.5,0.0,0.0,0.0,0.05,0.0,0.0,3.5,1765.5,,
63,max_1,max,0,4,10007.5,20.0,60.0,24.0,0.4,4.0,36.0,7.5,2037.0,,
64,fair_1,fair,0,4,10047.5,20.0,60.0,60.0,1.0,40.0,0.0,47.5,1765.5,,
64,max_1,max,0,4,10051.5,20.0,60.0,24.0,0.4,4.0,36.0,51.5,2073.0,,
65,fair_1,fair,0,4,10046.5,5.0,15.0,0.0,0.0,-5.0,15.0,46.5,1780.5,,
65,max_1,max,0,4,10050.5,20.0,60.0,24.0,0.4,4.0,36.0,50.5,2109.0,,
66,fair_1,fair,0,4,10050.5,0.0,0.0,0.0,0.0,0.0,0.0,50.5,1780.5,,
66,max_1,max,0,4,10054.5,20.0,60.0,24.0,0.4,4.0,36.0,54.5,2145.0,,
67,fair_1,fair,0,4,10037.5,20.0,60.0,3.0,0.05,-17.0,57.0,37.5,1837.5,,
67,max_1,max,0,4,10040.5,15.0,45.0,18.0,0.4,3.0,27.0,40.5,2172.0,,
68,fair_1,fair,0,4,10025.5,15.0,45.0,0.0,0.0,-15.0,45.0,25.5,1882.5,,
68,max_1,max,0,4,10028.5,15.0,45.0,18.0,0.4,3.0,27.0,28.5,2199.0,,
69,fair_1,fair,0,4,10015.75,15.0,45.0,2.25,0.05,-12.75,42.75,15.75,1925.25,,
69,max_1,max,0,4,10019.75,20.0,60.0,24.0,0.4,4.0,36.0,19.75,2235.0,,
70,fair_1,fair,0,4,10019.75,0.0,0.0,0.0,0.05,0.0,0.0,19.75,1925.25,,
70,max_1,max,0,4,10023.75,20.0,60.0,24.0,0.4,4.0,36.0,23.75,2271.0,,
71,fair_1,fair,0,4,10063.75,20.0,60.0,60.0,1.0,40.0,0.0,63.75,1925.25,,
71,max_1,max,0,4,10067.75,20.0,60.0,24.0,0.4,4.0,36.0,67.75,2307.0,,
72,fair_1,fair,0,4,10062.75,5.0,15.0,0.0,0.0,-5.0,15.0,62.75,1940.25,,
72,max_1,max,0,4,10066.75,20.0,60.0,24.0,0.4,4.0,36.0,66.75,2343.0,,
73,fair_1,fair,0,4,10066.75,0.0,0.0,0.0,0.0,0.0,0.0,66.75,1940.25,,
73,max_1,max,0,4,10070.75,20.0,60.0,24.0,0.4,4.0,36.0,70.75,2379.0,,
74,fair_1,fair,0,4,10053.75,20.0,60.0,3.0,0.05,-17.0,57.0,53.75,1997.25,,
74,max_1,max,0,4,10056.75,15.0,45.0,18.0,0.4,3.0,27.0,56.75,2406.0,,
75,fair_1,fair,0,4,10041.75,15.0,45.0,0.0,0.0,-15.0,45.0,41.75,2042.25,,
75,max_1,max,0,4,10044.75,15.0,45.0,18.0,0.4,3.0,27.0,44.75,2433.0,,
76,fair_1,fair,0,4,10032.0,15.0,45.0,2.25,0.05,-12.75,42.75,32.0,2085.0,,
76,max_1,max,0,4,10036.0,20.0,60.0,24.0,0.4,4.0,36.0,36.0,2469.0,,
77,fair_1,fair,0,4,10036.0,0.0,0.0,0.0,0.05,0.0,0.0,36.0,2085.0,,
77,max_1,max,0,4,10040.0,20.0,60.0,24.0,0.4,4.0,36.0,40.0,2505.0,,
78,fair_1,fair,0,4,10080.0,20.0,60.0,60.0,1.0,40.0,0.0,80.0,2085.0,,
78,max_1,max,0,4,10084.0,20.0,60.0,24.0,0.4,4.0,36.0,84.0,2541.0,,
79,fair_1,fair,0,4,10079.0,5.0,15.0,0.0,0.0,-5.0,15.0,79.0,2100.0,,
79,max_1,max,0,4,10083.0,20.0,60.0,24.0,0.4,4.0,36.0,83.0,2577.0,,
80,fair_1,fair,0,4,10083.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2100.0,,
80,max_1,max,0,4,10087.0,20.0,60.0,24.0,0.4,4.0,36.0,87.0,2613.0,,
81,fair_1,fair,0,4,10070.0,20.0,60.0,3.0,0.05,-17.0,57.0,70.0,2157.0,,
81,max_1,max,0,4,10073.0,15.0,45.0,18.0,0.4,3.0,27.0,73.0,2640.0,,
82,fair_1,fair,0,4,10058.0,15.0,45.0,0.0,0.0,-15.0,45.0,58.0,2202.0,,
82,max_1,max,0,4,10061.0,15.0,45.0,18.0,0.4,3.0,27.0,61.0,2667.0,,
83,fair_1,fair,0,4,10048.25,15.0,45.0,2.25,0.05,-12.75,42.75,48.25,2244.75,,
83,max_1,max,0,4,10052.25,20.0,60.0,24.0,0.4,4.0,36.0,52.25,2703.0,,
84,fair_1,fair,0,4,10052.25,0.0,0.0,0.0,0.05,0.0,0.0,52.25,2244.75,,
84,max_1,max,0,4,10055.25,15.0,45.0,18.0,0.4,3.0,27.0,55.25,2730.0,,
85,fair_1,fair,0,4,10095.25,20.0,60.0,60.0,1.0,40.0,0.0,95.25,2244.75,,
85,max_1,max,0,4,10099.25,20.0,60.0,24.0,0.4,4.0,36.0,99.25,2766.0,,
86,fair_1,fair,0,4,10094.25,5.0,15.0,0.0,0.0,-5.0,15.0,94.25,2259.75,,
86,max_1,max,0,4,10098.25,20.0,60.0,24.0,0.4,4.0,36.0,98.25,2802.0,,
87,fair_1,fair,0,4,10098.25,0.0,0.0,0.0,0.0,0.0,0.0,98.25,2259.75,,
87,max_1,max,0,4,10102.25,20.0,60.0,24.0,0.4,4.0,36.0,102.25,2838.0,,
88,fair_1,fair,0,4,10085.25,20.0,60.0,3.0,0.05,-17.0,57.0,85.25,2316.75,,
88,max_1,max,0,4,10088.25,15.0,45.0,18.0,0.4,3.0,27.0,88.25,2865.0,,
89,fair_1,fair,0,4,10073.25,15.0,45.0,0.0,0.0,-15.0,45.0,73.25,2361.75,,
89,max_1,max,0,4,10076.25,15.0,45.0,18.0,0.4,3.0,27.0,76.25,2892.0,,
90,fair_1,fair,0,4,10063.5,15.0,45.0,2.25,0.05,-12.75,42.75,63.5,2404.5,,
90,max_1,max,0,4,10067.5,20.0,60.0,24.0,0.4,4.0,36.0,67.5,2928.0,,
91,fair_1,fair,0,4,10067.5,0.0,0.0,0.0,0.05,0.0,0.0,67.5,2404.5,,
91,max_1,max,0,4,10070.5,15.0,45.0,18.0,0.4,3.0,27.0,70.5,2955.0,,
92,fair_1,fair,0,4,10110.5,20.0,60.0,60.0,1.0,40.0,0.0,110.5,2404.5,,
92,max_1,max,0,4,10114.5,20.0,60.0,24.0,0.4,4.0,36.0,114.5,2991.0,,
93,fair_1,fair,0,4,10109.5,5.0,15.0,0.0,0.0,-5.0,15.0,109.5,2419.5,,
93,max_1,max,0,4,10113.5,20.0,60.0,24.0,0.4,4.0,36.0,113.5,3027.0,,
94,fair_1,fair,0,4,10113.5,0.0,0.0,0.0,0.0,0.0,0.0,113.5,2419.5,,
94,max_1,max,0,4,10117.5,20.0,60.0,24.0,0.4,4.0,36.0,117.5,3063.0,,
95,fair_1,fair,0,4,10100.5,20.0,60.0,3.0,0.05,-17.0,57.0,100.5,2476.5,,
95,max_1,max,0,4,10103.5,15.0,45.0,18.0,0.4,3.0,27.0,103.5,3090.0,,
96,fair_1,fair,0,4,10088.5,15.0,45.0,0.0,0.0,-15.0,45.0,88.5,2521.5,,
96,max_1,max,0,4,10091.5,15.0,45.0,18.0,0.4,3.0,27.0,91.5,3117.0,,
97,fair_1,fair,0,4,10078.75,15.0,45.0,2.25,0.05,-12.75,42.75,78.75,2564.25,,
97,max_1,max,0,4,10082.75,20.0,60.0,24.0,0.4,4.0,36.0,82.75,3153.0,,
98,fair_1,fair,0,4,10082.75,0.0,0.0,0.0,0.05,0.0,0.0,82.75,2564.25,,
98,max_1,max,0,4,10085.75,15.0,45.0,18.0,0.4,3.0,27.0,85.75,3180.0,,
99,fair_1,fair,0,4,10125.75,20.0,60.0,60.0,1.0,40.0,0.0,125.75,2564.25,,
99,max_1,max,0,4,10129.75,20.0,60.0,24.0,0.4,4.0,36.0,129.75,3216.0,,
100,fair_1,fair,0,4,10124.75,5.0,15.0,0.0,0.0,-5.0,15.0,124.75,2579.25,"[-0.7749223113059998, 0.08948025852441788, -0.7264093160629272, 0.7686265707015991, 0.5227402448654175]","{""own"": [15.0, 0.0, 15.0, 2.25, 0.0, 0.0, 20.0, 60.0], ""others"": [0.0, 0.0]}"
100,max_1,max,0,4,10128.75,20.0,60.0,24.0,0.4,4.0,36.0,128.75,3252.0,"[0.9270648956298828, 0.5246142148971558, -0.14247286319732666, -0.9597992897033691, 0.8890544772148132]","{""own"": [15.0, 18.0, 20.0, 24.0, 15.0, 18.0, 20.0, 24.0], ""others"": [0.0, 0.0]}"
101,fair_1,fair,0,4,10128.75,0.0,0.0,0.0,0.0,0.0,0.0,128.75,2579.25,,
101,max_1,max,0,4,10132.75,20.0,60.0,24.0,0.4,4.0,36.0,132.75,3288.0,,
102,fair_1,fair,0,4,10115.75,20.0,60.0,3.0,0.05,-17.0,57.0,115.75,2636.25,,
102,max_1,max,0,4,10118.75,15.0,45.0,18.0,0.4,3.0,27.0,118.75,3315.0,,
103,fair_1,fair,0,4,10103.75,15.0,45.0,0.0,0.0,-15.0,45.0,103.75,2681.25,,
103,max_1,max,0,4,10106.75,15.0,45.0,18.0,0.4,3.0,27.0,106.75,3342.0,,
104,fair_1,fair,0,4,10094.0,15.0,45.0,2.25,0.05,-12.75,42.75,94.0,2724.0,,
104,max_1,max,0,4,10098.0,20.0,60.0,24.0,0.4,4.0,36.0,98.0,3378.0,,
105,fair_1,fair,0,4,10098.0,0.0,0.0,0.0,0.05,0.0,0.0,98.0,2724.0,,
105,max_1,max,0,4,10101.0,15.0,45.0,18.0,0.4,3.0,27.0,101.0,3405.0,,
106,fair_1,fair,0,4,10141.0,20.0,60.0,60.0,1.0,40.0,0.0,141.0,2724.0,,
106,max_1,max,0,4,10145.0,20.0,60.0,24.0,0.4,4.0,36.0,145.0,3441.0,,
107,fair_1,fair,0,4,10140.0,5.0,15.0,0.0,0.0,-5.0,15.0,140.0,2739.0,,
107,max_1,max,0,4,10144.0,20.0,60.0,24.0,0.4,4.0,36.0,144.0,3477.0,,
108,fair_1,fair,0,4,10144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,2739.0,,
108,max_1,max,0,4,10148.0,20.0,60.0,24.0,0.4,4.0,36.0,148.0,3513.0,,
109,fair_1,fair,0,4,10131.0,20.0,60.0,3.0,0.05,-17.0,57.0,131.0,2796.0,,
109,max_1,max,0,4,10134.0,15.0,45.0,18.0,0.4,3.0,27.0,134.0,3540.0,,
110,fair_1,fair,0,4,10119.0,15.0,45.0,0.0,0.0,-15.0,45.0,119.0,2841.0,,
110,max_1,max,0,4,10122.0,15.0,45.0,18.0,0.4,3.0,27.0,122.0,3567.0,,
111,fair_1,fair,0,4,10109.25,15.0,45.0,2.25,0.05,-12.75,42.75,109.25,2883.75,,
111,max_1,max,0,4,10113.25,20.0,60.0,24.0,0.4,4.0,36.0,113.25,3603.0,,
112,fair_1,fair,0,4,10113.25,0.0,0.0,0.0,0.05,0.0,0.0,113.25,2883.75,,
112,max_1,max,0,4,10116.25,15.0,45.0,18.0,0.4,3.0,27.0,116.25,3630.0,,
113,fair_1,fair,0,4,10156.25,20.0,60.0,60.0,1.0,40.0,0.0,156.25,2883.75,,
113,max_1,max,0,4,10160.25,20.0,60.0,24.0,0.4,4.0,36.0,160.25,3666.0,,
114,fair_1,fair,0,4,10155.25,5.0,15.0,0.0,0.0,-5.0,15.0,155.25,2898.75,,
114,max_1,max,0,4,10159.25,20.0,60.0,24.0,0.4,4.0,36.0,159.25,3702.0,,
115,fair_1,fair,0,4,10159.25,0.0,0.0,0.0,0.0,0.0,0.0,159.25,2898.75,,
115,max_1,max,0,4,10163.25,20.0,60.0,24.0,0.4,4.0,36.0,163.25,3738.0,,
116,fair_1,fair,0,4,10146.25,20.0,60.0,3.0,0.05,-17.0,57.0,146.25,2955.75,,
116,max_1,max,0,4,10149.25,15.0,45.0,18.0,0.4,3.0,27.0,149.25,3765.0,,
117,fair_1,fair,0,4,10134.25,15.0,45.0,0.0,0.0,-15.0,45.0,134.25,3000.75,,
117,max_1,max,0,4,10137.25,15.0,45.0,18.0,0.4,3.0,27.0,137.25,3792.0,,
118,fair_1,fair,0,4,10124.5,15.0,45.0,2.25,0.05,-12.75,42.75,124.5,3043.5,,
118,max_1,max,0,4,10128.5,20.0,60.0,24.0,0.4,4.0,36.0,128.5,3828.0,,
119,fair_1,fair,0,4,10128.5,0.0,0.0,0.0,0.05,0.0,0.0,128.5,3043.5,,
119,max_1,max,0,4,10131.5,15.0,45.0,18.0,0.4,3.0,27.0,131.5,3855.0,,
120,fair_1,fair,0,4,10171.5,20.0,60.0,60.0,1.0,40.0,0.0,171.5,3043.5,,
120,max_1,max,0,4,10175.5,20.0,60.0,24.0,0.4,4.0,36.0,175.5,3891.0,,
121,fair_1,fair,0,4,10170.5,5.0,15.0,0.0,0.0,-5.0,15.0,170.5,3058.5,,
121,max_1,max,0,4,10174.5,20.0,60.0,24.0,0.4,4.0,36.0,174.5,3927.0,,
122,fair_1,fair,0,4,10174.5,0.0,0.0,0.0,0.0,0.0,0.0,174.5,3058.5,,
122,max_1,max,0,4,10178.5,20.0,60.0,24.0,0.4,4.0,36.0,178.5,3963.0,,
123,fair_1,fair,0,4,10161.5,20.0,60.0,3.0,0.05,-17.0,57.0,161.5,3115.5,,
123,max_1,max,0,4,10164.5,15.0,45.0,18.0,0.4,3.0,27.0,164.5,3990.0,,
124,fair_1,fair,0,4,10149.5,15.0,45.0,0.0,0.0,-15.0,45.0,149.5,3160.5,,
124,max_1,max,0,4,10152.5,15.0,45.0,18.0,0.4,3.0,27.0,152.5,4017.0,,
125,fair_1,fair,0,4,10139.75,15.0,45.0,2.25,0.05,-12.75,42.75,139.75,3203.25,,
