timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
3,max_1,max,1,4,9991.75,10.0,30.0,3.0,0.1,-7.0,27.0,-8.25,64.5,,
3,rnd_1,random,1,4,9986.75,20.0,60.0,15.0,0.25,-5.0,45.0,-13.25,150.0,,
4,fair_1,fair,1,4,10011.75,20.0,60.0,45.0,0.75,25.0,15.0,11.75,123.75,,
4,max_1,max,1,4,10012.25,1.0,3.0,1.5,0.5,0.5,1.5,12.25,66.0,,
4,rnd_1,random,1,4,10007.25,20.0,60.0,15.0,0.25,-5.0,45.0,7.25,195.0,,
5,fair_1,fair,1,4,10032.25,20.0,60.0,45.0,0.75,25.0,15.0,32.25,138.75,,
5,max_1,max,1,4,10032.75,1.0,3.0,1.5,0.5,0.5,1.5,32.75,67.5,,
5,rnd_1,random,1,4,10027.75,20.0,60.0,15.0,0.25,-5.0,45.0,27.75,240.0,,
6,fair_1,fair,1,4,10052.75,20.0,60.0,45.0,0.75,25.0,15.0,52.75,153.75,,
6,max_1,max,1,4,10053.25,1.0,3.0,1.5,0.5,0.5,1.5,53.25,69.0,,
6,rnd_1,random,1,4,10033.25,20.0,60.0,0.0,0.0,-20.0,60.0,33.25,300.0,,
7,fair_1,fair,1,4,10058.25,20.0,60.0,45.0,0.75,25.0,15.0,58.25,168.75,,
7,max_1,max,1,4,10068.25,20.0,60.0,30.0,0.5,10.0,30.0,68.25,99.0,,
7,rnd_1,random,1,4,10108.25,20.0,60.0,60.0,1.0,40.0,0.0,108.25,300.0,,
8,fair_1,fair,1,4,10148.25,20.0,60.0,60.0,1.0,40.0,0.0,148.25,168.75,,
8,max_1,max,1,4,10155.75,15.0,45.0,22.5,0.5,7.5,22.5,155.75,121.5,,
8,rnd_1,random,1,4,10140.75,15.0,45.0,0.0,0.0,-15.0,45.0,140.75,345.0,,
9,fair_1,fair,1,4,10135.75,20.0,60.0,15.0,0.25,-5.0,45.0,135.75,213.75,,
9,max_1,max,1,4,10127.75,20.0,60.0,12.0,0.2,-8.0,48.0,127.75,169.5,,
9,rnd_1,random,1,4,10167.75,20.0,60.0,60.0,1.0,40.0,0.0,167.75,345.0,,
10,fair_1,fair,1,4,10207.75,20.0,60.0,60.0,1.0,40.0,0.0,207.75,213.75,,
10,max_1,max,1,4,10207.35,1.0,3.0,0.6,0.2,-0.4,2.4,207.35,171.9,,
10,rnd_1,random,1,4,10232.35,20.0,60.0,45.0,0.75,25.0,15.0,232.35,360.0,,
11,fair_1,fair,1,4,10257.35,20.0,60.0,45.0,0.75,25.0,15.0,257.35,228.75,,
11,max_1,max,1,4,10257.4,1.0,3.0,1.05,0.35,0.05,1.95,257.4,173.85,,
11,rnd_1,random,1,4,10237.4,20.0,60.0,0.0,0.0,-20.0,60.0,237.4,420.0,,
12,fair_1,fair,1,4,10277.4,20.0,60.0,60.0,1.0,40.0,0.0,277.4,228.75,,
12,max_1,max,1,4,10284.9,15.0,45.0,22.5,0.5,7.5,22.5,284.9,196.35,,
12,rnd_1,random,1,4,10264.9,20.0,60.0,0.0,0.0,-20.0,60.0,264.9,480.0,,
13,fair_1,fair,1,4,10259.9,20.0,60.0,15.0,0.25,-5.0,45.0,259.9,273.75,,
13,max_1,max,1,4,10269.9,20.0,60.0,30.0,0.5,10.0,30.0,269.9,226.35,,
13,rnd_1,random,1,4,10249.9,20.0,60.0,0.0,0.0,-20.0,60.0,249.9,540.0,,
14,fair_1,fair,1,4,10235.9,20.0,60.0,6.0,0.1,-14.0,54.0,235.9,327.75,,
14,max_1,max,1,4,10227.9,20.0,60.0,12.0,0.2,-8.0,48.0,227.9,274.35,,
14,rnd_1,random,1,4,10222.9,20.0,60.0,15.0,0.25,-5.0,45.0,222.9,585.0,,
15,fair_1,fair,1,4,10208.9,20.0,60.0,6.0,0.1,-14.0,54.0,208.9,381.75,,
15,max_1,max,1,4,10200.9,20.0,60.0,12.0,0.2,-8.0,48.0,200.9,322.35,,
15,rnd_1,random,1,4,10195.9,20.0,60.0,15.0,0.25,-5.0,45.0,195.9,630.0,,
16,fair_1,fair,1,4,10181.9,20.0,60.0,6.0,0.1,-14.0,54.0,181.9,435.75,,
16,max_1,max,1,4,10181.95,1.0,3.0,1.05,0.35,0.05,1.95,181.95,324.3,,
16,rnd_1,random,1,4,10221.95,20.0,60.0,60.0,1.0,40.0,0.0,221.95,630.0,,
17,fair_1,fair,1,4,10216.95,20.0,60.0,15.0,0.25,-5.0,45.0,216.95,480.75,,
17,max_1,max,1,4,10216.55,1.0,3.0,0.6,0.2,-0.4,2.4,216.55,326.7,,
17,rnd_1,random,1,4,10256.55,20.0,60.0,60.0,1.0,40.0,0.0,256.55,630.0,,
18,fair_1,fair,1,4,10242.55,20.0,60.0,6.0,0.1,-14.0,54.0,242.55,534.75,,
18,max_1,max,1,4,10243.05,1.0,3.0,1.5,0.5,0.5,1.5,243.05,328.2,,
18,rnd_1,random,1,4,10223.05,20.0,60.0,0.0,0.0,-20.0,60.0,223.05,690.0,,
19,fair_1,fair,1,4,10209.05,20.0,60.0,6.0,0.1,-14.0,54.0,209.05,588.75,,
19,max_1,max,1,4,10216.55,15.0,45.0,22.5,0.5,7.5,22.5,216.55,350.7,,
19,rnd_1,random,1,4,10256.55,20.0,60.0,60.0,1.0,40.0,0.0,256.55,690.0,,
20,fair_1,fair,1,4,10242.55,20.0,60.0,6.0,0.1,-14.0,54.0,242.55,642.75,,
20,max_1,max,1,4,10243.05,1.0,3.0,1.5,0.5,0.5,1.5,243.05,352.2,,
20,rnd_1,random,1,4,10238.05,20.0,60.0,15.0,0.25,-5.0,45.0,238.05,735.0,,
21,fair_1,fair,1,4,10224.05,20.0,60.0,6.0,0.1,-14.0,54.0,224.05,696.75,,
21,max_1,max,1,4,10223.65,1.0,3.0,0.6,0.2,-0.4,2.4,223.65,354.6,,
21,rnd_1,random,1,4,10263.65,20.0,60.0,60.0,1.0,40.0,0.0,263.65,735.0,,
22,fair_1,fair,1,4,10258.65,20.0,60.0,15.0,0.25,-5.0,45.0,258.65,741.75,,
22,max_1,max,1,4,10259.15,1.0,3.0,1.5,0.5,0.5,1.5,259.15,356.1,,
22,rnd_1,random,1,4,10284.15,20.0,60.0,45.0,0.75,25.0,15.0,284.15,750.0,,
23,fair_1,fair,1,4,10270.15,20.0,60.0,6.0,0.1,-14.0,54.0,270.15,795.75,,
23,max_1,max,1,4,10270.65,1.0,3.0,1.5,0.5,0.5,1.5,270.65,357.6,,
23,rnd_1,random,1,4,10265.65,20.0,60.0,15.0,0.25,-5.0,45.0,265.65,795.0,,
24,fair_1,fair,1,4,10251.65,20.0,60.0,6.0,0.1,-14.0,54.0,251.65,849.75,,
24,max_1,max,1,4,10248.15,5.0,15.0,1.5,0.1,-3.5,13.5,248.15,371.1,,
24,rnd_1,random,1,4,10273.15,20.0,60.0,45.0,0.75,25.0,15.0,273.15,810.0,,
25,fair_1,fair,1,4,10272.45,1.0,3.0,0.3,0.1,-0.7,2.7,272.45,852.45,,
25,max_1,max,1,4,10272.95,1.0,3.0,1.5,0.5,0.5,1.5,272.95,372.6,,
25,rnd_1,random,1,4,10312.95,20.0,60.0,60.0,1.0,40.0,0.0,312.95,810.0,,
26,fair_1,fair,1,4,10352.95,20.0,60.0,60.0,1.0,40.0,0.0,352.95,852.45,,
26,max_1,max,1,4,10355.45,5.0,15.0,7.5,0.5,2.5,7.5,355.45,380.1,,
26,rnd_1,random,1,4,10365.45,20.0,60.0,30.0,0.5,10.0,30.0,365.45,840.0,,
27,fair_1,fair,1,4,10351.45,20.0,60.0,6.0,0.1,-14.0,54.0,351.45,906.45,,
27,max_1,max,1,4,10351.95,1.0,3.0,1.5,0.5,0.5,1.5,351.95,381.6,,
27,rnd_1,random,1,4,10331.95,20.0,60.0,0.0,0.0,-20.0,60.0,331.95,900.0,,
28,fair_1,fair,1,4,10317.95,20.0,60.0,6.0,0.1,-14.0,54.0,317.95,960.45,,
28,max_1,max,1,4,10325.45,15.0,45.0,22.5,0.5,7.5,22.5,325.45,404.1,,
28,rnd_1,random,1,4,10320.45,20.0,60.0,15.0,0.25,-5.0,45.0,320.45,945.0,,
29,fair_1,fair,1,4,10306.45,20.0,60.0,6.0,0.1,-14.0,54.0,306.45,1014.45,,
29,max_1,max,1,4,10308.95,5.0,15.0,7.5,0.5,2.5,7.5,308.95,411.6,,
29,rnd_1,random,1,4,10333.95,20.0,60.0,45.0,0.75,25.0,15.0,333.95,960.0,,
30,fair_1,fair,1,4,10328.95,20.0,60.0,15.0,0.25,-5.0,45.0,328.95,1059.45,,
30,max_1,max,1,4,10331.45,5.0,15.0,7.5,0.5,2.5,7.5,331.45,419.1,,
30,rnd_1,random,1,4,10341.45,20.0,60.0,30.0,0.5,10.0,30.0,341.45,990.0,,
31,fair_1,fair,1,4,10381.45,20.0,60.0,60.0,1.0,40.0,0.0,381.45,1059.45,,
31,max_1,max,1,4,10383.95,5.0,15.0,7.5,0.5,2.5,7.5,383.95,426.6,,
31,rnd_1,random,1,4,10393.95,20.0,60.0,30.0,0.5,10.0,30.0,393.95,1020.0,,
32,fair_1,fair,1,4,10379.95,20.0,60.0,6.0,0.1,-14.0,54.0,379.95,1113.45,,
32,max_1,max,1,4,10380.45,1.0,3.0,1.5,0.5,0.5,1.5,380.45,428.1,,
32,rnd_1,random,1,4,10375.45,20.0,60.0,15.0,0.25,-5.0,45.0,375.45,1065.0,,
33,fair_1,fair,1,4,10400.45,20.0,60.0,45.0,0.75,25.0,15.0,400.45,1128.45,,
33,max_1,max,1,4,10398.45,5.0,15.0,3.0,0.2,-2.0,12.0,398.45,440.1,,
33,rnd_1,random,1,4,10393.45,20.0,60.0,15.0,0.25,-5.0,45.0,393.45,1110.0,,
34,fair_1,fair,1,4,10379.45,20.0,60.0,6.0,0.1,-14.0,54.0,379.45,1182.45,,
34,max_1,max,1,4,10379.95,1.0,3.0,1.5,0.5,0.5,1.5,379.95,441.6,,
34,rnd_1,random,1,4,10389.95,20.0,60.0,30.0,0.5,10.0,30.0,389.95,1140.0,,
35,fair_1,fair,1,4,10414.95,20.0,60.0,45.0,0.75,25.0,15.0,414.95,1197.45,,
35,max_1,max,1,4,10417.45,5.0,15.0,7.5,0.5,2.5,7.5,417.45,449.1,,
35,rnd_1,random,1,4,10397.45,20.0,60.0,0.0,0.0,-20.0,60.0,397.45,1200.0,,
36,fair_1,fair,1,4,10383.45,20.0,60.0,6.0,0.1,-14.0,54.0,383.45,1251.45,,
36,max_1,max,1,4,10385.95,5.0,15.0,7.5,0.5,2.5,7.5,385.95,456.6,,
36,rnd_1,random,1,4,10365.95,20.0,60.0,0.0,0.0,-20.0,60.0,365.95,1260.0,,
37,fair_1,fair,1,4,10405.95,20.0,60.0,60.0,1.0,40.0,0.0,405.95,1251.45,,
37,max_1,max,1,4,10408.45,5.0,15.0,7.5,0.5,2.5,7.5,408.45,464.1,,
37,rnd_1,random,1,4,10433.45,20.0,60.0,45.0,0.75,25.0,15.0,433.45,1275.0,,
38,fair_1,fair,1,4,10419.45,20.0,60.0,6.0,0.1,-14.0,54.0,419.45,1305.45,,
38,max_1,max,1,4,10419.95,1.0,3.0,1.5,0.5,0.5,1.5,419.95,465.6,,
38,rnd_1,random,1,4,10399.95,20.0,60.0,0.0,0.0,-20.0,60.0,399.95,1335.0,,
39,fair_1,fair,1,4,10424.95,20.0,60.0,45.0,0.75,25.0,15.0,424.95,1320.45,,
39,max_1,max,1,4,10422.95,5.0,15.0,3.0,0.2,-2.0,12.0,422.95,477.6,,
39,rnd_1,random,1,4,10432.95,20.0,60.0,30.0,0.5,10.0,30.0,432.95,1365.0,,
40,fair_1,fair,1,4,10418.95,20.0,60.0,6.0,0.1,-14.0,54.0,418.95,1374.45,,
40,max_1,max,1,4,10419.45,1.0,3.0,1.5,0.5,0.5,1.5,419.45,479.1,,
40,rnd_1,random,1,4,10429.45,20.0,60.0,30.0,0.5,10.0,30.0,429.45,1395.0,,
41,fair_1,fair,1,4,10469.45,20.0,60.0,60.0,1.0,40.0,0.0,469.45,1374.45,,
41,max_1,max,1,4,10471.95,5.0,15.0,7.5,0.5,2.5,7.5,471.95,486.6,,
41,rnd_1,random,1,4,10511.95,20.0,60.0,60.0,1.0,40.0,0.0,511.95,1395.0,,
42,fair_1,fair,1,4,10497.95,20.0,60.0,6.0,0.1,-14.0,54.0,497.95,1428.45,,
42,max_1,max,1,4,10498.45,1.0,3.0,1.5,0.5,0.5,1.5,498.45,488.1,,
42,rnd_1,random,1,4,10508.45,20.0,60.0,30.0,0.5,10.0,30.0,508.45,1425.0,,
43,fair_1,fair,1,4,10533.45,20.0,60.0,45.0,0.75,25.0,15.0,533.45,1443.45,,
43,max_1,max,1,4,10531.45,5.0,15.0,3.0,0.2,-2.0,12.0,531.45,500.1,,
43,rnd_1,random,1,4,10511.45,20.0,60.0,0.0,0.0,-20.0,60.0,511.45,1485.0,,
44,fair_1,fair,1,4,10497.45,20.0,60.0,6.0,0.1,-14.0,54.0,497.45,1497.45,,
44,max_1,max,1,4,10483.45,20.0,60.0,6.0,0.1,-14.0,54.0,483.45,554.1,,
44,rnd_1,random,1,4,10508.45,20.0,60.0,45.0,0.75,25.0,15.0,508.45,1500.0,,
45,fair_1,fair,1,4,10494.45,20.0,60.0,6.0,0.1,-14.0,54.0,494.45,1551.45,,
45,max_1,max,1,4,10504.45,20.0,60.0,30.0,0.5,10.0,30.0,504.45,584.1,,
45,rnd_1,random,1,4,10544.45,20.0,60.0,60.0,1.0,40.0,0.0,544.45,1500.0,,
46,fair_1,fair,1,4,10530.45,20.0,60.0,6.0,0.1,-14.0,54.0,530.45,1605.45,,
46,max_1,max,1,4,10526.45,10.0,30.0,6.0,0.2,-4.0,24.0,526.45,608.1,,
46,rnd_1,random,1,4,10506.45,20.0,60.0,0.0,0.0,-20.0,60.0,506.45,1560.0,,
47,fair_1,fair,1,4,10492.45,20.0,60.0,6.0,0.1,-14.0,54.0,492.45,1659.45,,
47,max_1,max,1,4,10492.05,1.0,3.0,0.6,0.2,-0.4,2.4,492.05,610.5,,
47,rnd_1,random,1,4,10517.05,20.0,60.0,45.0,0.75,25.0,15.0,517.05,1575.0,,
48,fair_1,fair,1,4,10512.05,20.0,60.0,15.0,0.25,-5.0,45.0,512.05,1704.45,,
48,max_1,max,1,4,10510.05,5.0,15.0,3.0,0.2,-2.0,12.0,510.05,622.5,,
48,rnd_1,random,1,4,10490.05,20.0,60.0,0.0,0.0,-20.0,60.0,490.05,1635.0,,
49,fair_1,fair,1,4,10476.05,20.0,60.0,6.0,0.1,-14.0,54.0,476.05,1758.45,,
49,max_1,max,1,4,10476.55,1.0,3.0,1.5,0.5,0.5,1.5,476.55,624.0,,
49,rnd_1,random,1,4,10516.55,20.0,60.0,60.0,1.0,40.0,0.0,516.55,1635.0,,
50,fair_1,fair,1,4,10511.55,20.0,60.0,15.0,0.25,-5.0,45.0,511.55,1803.45,,
50,max_1,max,1,4,10514.05,5.0,15.0,7.5,0.5,2.5,7.5,514.05,631.5,,
50,rnd_1,random,1,4,10524.05,20.0,60.0,30.0,0.5,10.0,30.0,524.05,1665.0,,
51,fair_1,fair,1,4,10510.05,20.0,60.0,6.0,0.1,-14.0,54.0,510.05,1857.45,,
51,max_1,max,1,4,10515.05,10.0,30.0,15.0,0.5,5.0,15.0,515.05,646.5,,
51,rnd_1,random,1,4,10555.05,20.0,60.0,60.0,1.0,40.0,0.0,555.05,1665.0,,
52,fair_1,fair,1,4,10550.05,20.0,60.0,15.0,0.25,-5.0,45.0,550.05,1902.45,,
52,max_1,max,1,4,10555.05,10.0,30.0,15.0,0.5,5.0,15.0,555.05,661.5,,
52,rnd_1,random,1,4,10565.05,20.0,60.0,30.0,0.5,10.0,30.0,565.05,1695.0,,
53,fair_1,fair,1,4,10551.05,20.0,60.0,6.0,0.1,-14.0,54.0,551.05,1956.45,,
53,max_1,max,1,4,10547.05,10.0,30.0,6.0,0.2,-4.0,24.0,547.05,685.5,,
53,rnd_1,random,1,4,10587.05,20.0,60.0,60.0,1.0,40.0,0.0,587.05,1695.0,,
54,fair_1,fair,1,4,10582.05,20.0,60.0,15.0,0.25,-5.0,45.0,582.05,2001.45,,
54,max_1,max,1,4,10587.05,10.0,30.0,15.0,0.5,5.0,15.0,587.05,700.5,,
54,rnd_1,random,1,4,10582.05,20.0,60.0,15.0,0.25,-5.0,45.0,582.05,1740.0,,
55,fair_1,fair,1,4,10568.05,20.0,60.0,6.0,0.1,-14.0,54.0,568.05,2055.45,,
55,max_1,max,1,4,10564.05,10.0,30.0,6.0,0.2,-4.0,24.0,564.05,724.5,,
55,rnd_1,random,1,4,10544.05,20.0,60.0,0.0,0.0,-20.0,60.0,544.05,1800.0,,
56,fair_1,fair,1,4,10530.05,20.0,60.0,6.0,0.1,-14.0,54.0,530.05,2109.45,,
56,max_1,max,1,4,10526.05,10.0,30.0,6.0,0.2,-4.0,24.0,526.05,748.5,,
56,rnd_1,random,1,4,10506.05,20.0,60.0,0.0,0.0,-20.0,60.0,506.05,1860.0,,
57,fair_1,fair,1,4,10492.05,20.0,60.0,6.0,0.1,-14.0,54.0,492.05,2163.45,,
57,max_1,max,1,4,10492.55,1.0,3.0,1.5,0.5,0.5,1.5,492.55,750.0,,
57,rnd_1,random,1,4,10487.55,20.0,60.0,15.0,0.25,-5.0,45.0,487.55,1905.0,,
58,fair_1,fair,1,4,10473.55,20.0,60.0,6.0,0.1,-14.0,54.0,473.55,2217.45,,
58,max_1,max,1,4,10478.55,10.0,30.0,15.0,0.5,5.0,15.0,478.55,765.0,,
58,rnd_1,random,1,4,10488.55,20.0,60.0,30.0,0.5,10.0,30.0,488.55,1935.0,,
59,fair_1,fair,1,4,10474.55,20.0,60.0,6.0,0.1,-14.0,54.0,474.55,2271.45,,
59,max_1,max,1,4,10479.55,10.0,30.0,15.0,0.5,5.0,15.0,479.55,780.0,,
59,rnd_1,random,1,4,10459.55,20.0,60.0,0.0,0.0,-20.0,60.0,459.55,1995.0,,
60,fair_1,fair,1,4,10445.55,20.0,60.0,6.0,0.1,-14.0,54.0,445.55,2325.45,,
60,max_1,max,1,4,10441.55,10.0,30.0,6.0,0.2,-4.0,24.0,441.55,804.0,,
60,rnd_1,random,1,4,10436.55,20.0,60.0,15.0,0.25,-5.0,45.0,436.55,2040.0,,
61,fair_1,fair,1,4,10422.55,20.0,60.0,6.0,0.1,-14.0,54.0,422.55,2379.45,,
61,max_1,max,1,4,10418.55,10.0,30.0,6.0,0.2,-4.0,24.0,418.55,828.0,,
61,rnd_1,random,1,4,10398.55,20.0,60.0,0.0,0.0,-20.0,60.0,398.55,2100.0,,
62,fair_1,fair,1,4,10384.55,20.0,60.0,6.0,0.1,-14.0,54.0,384.55,2433.45,,
62,max_1,max,1,4,10389.55,10.0,30.0,15.0,0.5,5.0,15.0,389.55,843.0,,
62,rnd_1,random,1,4,10414.55,20.0,60.0,45.0,0.75,25.0,15.0,414.55,2115.0,,
63,fair_1,fair,1,4,10400.55,20.0,60.0,6.0,0.1,-14.0,54.0,400.55,2487.45,,
63,max_1,max,1,4,10396.55,10.0,30.0,6.0,0.2,-4.0,24.0,396.55,867.0,,
63,rnd_1,random,1,4,10406.55,20.0,60.0,30.0,0.5,10.0,30.0,406.55,2145.0,,
64,fair_1,fair,1,4,10392.55,20.0,60.0,6.0,0.1,-14.0,54.0,392.55,2541.45,,
64,max_1,max,1,4,10388.55,10.0,30.0,6.0,0.2,-4.0,24.0,388.55,891.0,,
64,rnd_1,random,1,4,10413.55,20.0,60.0,45.0,0.75,25.0,15.0,413.55,2160.0,,
65,fair_1,fair,1,4,10399.55,20.0,60.0,6.0,0.1,-14.0,54.0,399.55,2595.45,,
65,max_1,max,1,4,10404.55,10.0,30.0,15.0,0.5,5.0,15.0,404.55,906.0,,
65,rnd_1,random,1,4,10414.55,20.0,60.0,30.0,0.5,10.0,30.0,414.55,2190.0,,
66,fair_1,fair,1,4,10400.55,20.0,60.0,6.0,0.1,-14.0,54.0,400.55,2649.45,,
66,max_1,max,1,4,10396.55,10.0,30.0,6.0,0.2,-4.0,24.0,396.55,930.0,,
66,rnd_1,random,1,4,10391.55,20.0,60.0,15.0,0.25,-5.0,45.0,391.55,2235.0,,
67,fair_1,fair,1,4,10377.55,20.0,60.0,6.0,0.1,-14.0,54.0,377.55,2703.45,,
67,max_1,max,1,4,10373.55,10.0,30.0,6.0,0.2,-4.0,24.0,373.55,954.0,,
67,rnd_1,random,1,4,10383.55,20.0,60.0,30.0,0.5,10.0,30.0,383.55,2265.0,,
68,fair_1,fair,1,4,10369.55,20.0,60.0,6.0,0.1,-14.0,54.0,369.55,2757.45,,
68,max_1,max,1,4,10365.55,10.0,30.0,6.0,0.2,-4.0,24.0,365.55,978.0,,
68,rnd_1,random,1,4,10375.55,20.0,60.0,30.0,0.5,10.0,30.0,375.55,2295.0,,
69,fair_1,fair,1,4,10361.55,20.0,60.0,6.0,0.1,-14.0,54.0,361.55,2811.45,,
69,max_1,max,1,4,10357.55,10.0,30.0,6.0,0.2,-4.0,24.0,357.55,1002.0,,
69,rnd_1,random,1,4,10352.55,20.0,60.0,15.0,0.25,-5.0,45.0,352.55,2340.0,,
70,fair_1,fair,1,4,10338.55,20.0,60.0,6.0,0.1,-14.0,54.0,338.55,2865.45,,
70,max_1,max,1,4,10328.55,10.0,30.0,0.0,0.0,-10.0,30.0,328.55,1032.0,,
70,rnd_1,random,1,4,10338.55,20.0,60.0,30.0,0.5,10.0,30.0,338.55,2370.0,,
71,fair_1,fair,1,4,10324.55,20.0,60.0,6.0,0.1,-14.0,54.0,324.55,2919.45,,
71,max_1,max,1,4,10314.55,10.0,30.0,0.0,0.0,-10.0,30.0,314.55,1062.0,,
71,rnd_1,random,1,4,10294.55,20.0,60.0,0.0,0.0,-20.0,60.0,294.55,2430.0,,
72,fair_1,fair,1,4,10280.55,20.0,60.0,6.0,0.1,-14.0,54.0,280.55,2973.45,,
72,max_1,max,1,4,10273.55,10.0,30.0,3.0,0.1,-7.0,27.0,273.55,1089.0,,
